iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1055495.9,1235183.0,1027.37,1111.3815
2500,940755.94,1112931.9,969.92,1054.9494
5000,895628.25,1064516.1,946.37,1031.7478
7500,858796.44,1024810.44,926.71,1012.3231
10000,826825.0,990174.75,909.3,995.0694
12500,798377.6,959195.56,893.52,979.3795
15000,772758.06,931138.2,879.06,964.9494
17500,749548.25,905560.3,865.76,951.6038
20000,728469.06,882168.0,853.5,939.2327
22500,709323.7,860755.06,842.21,927.7637
25000,691966.0,841166.94,831.84,917.1466
27500,676284.9,823287.06,822.36,907.3471
30000,662191.8,807022.94,813.75,898.3401
32500,649614.75,792298.7,805.98,890.1074
35000,638493.6,779051.2,799.05,882.6348
37500,628781.1,767231.56,792.95,875.9138
40000,620433.7,756793.9,787.67,869.9355
42500,613415.5,747700.5,783.21,864.6936
45000,607694.7,739918.8,779.54,860.1824
47500,603243.8,733419.4,776.68,856.3963
