iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1053251.9,1261715.2,1026.27,1123.2491
100,1048338.4,1256401.4,1023.88,1120.8834
200,1042996.1,1250678.8,1021.26,1118.3288
300,1037979.8,1245278.8,1018.8,1115.9129
400,1033271.94,1240212.0,1016.49,1113.6409
500,1028408.2,1234972.6,1014.09,1111.2868
600,1023138.2,1229289.8,1011.49,1108.7273
700,1015005.75,1220514.5,1007.46,1104.7636
800,1008208.75,1213227.6,1004.08,1101.4604
900,1000524.6,1204929.5,1000.25,1097.6877
1000,993252.8,1197083.5,996.6,1094.1084
1100,984693.6,1187835.5,992.3,1089.8745
1200,976541.9,1179024.6,988.18,1085.8246
1300,968160.44,1169955.5,983.93,1081.6406
1400,959461.6,1160536.0,979.5,1077.2776
1500,949861.6,1150158.1,974.59,1072.4498
1600,940532.94,1140041.4,969.79,1067.7228
1700,930953.2,1129639.5,964.83,1062.8406
1800,921133.25,1118963.5,959.73,1057.8059
1900,911088.9,1108029.4,954.48,1052.6247
2000,900837.1,1096853.6,949.09,1047.3023
2100,890385.1,1085443.6,943.57,1041.8403
2200,878854.9,1072889.8,937.44,1035.799
2300,868046.44,1061057.2,931.66,1030.0712
2400,857117.94,1049072.9,925.77,1024.2372
2500,846088.3,1036954.06,919.8,1018.3036
2600,834972.2,1024708.4,913.73,1012.2726
2700,822451.7,1010964.5,906.87,1005.4624
2800,809977.4,997220.06,899.98,998.6011
2900,798572.94,984589.94,893.62,992.2573
