iteration,trainRMSE
0,"[1024.2130349510314, 1024.2278619551262, 1029.197917011702, 1029.2101457084304, 1029.7288789201184]"
10000,"[735.5280918203628, 722.2909291247923, 719.0165309086034, 711.557729300759, 704.3883435188051]"
20000,"[720.315887845216, 703.0883923713595, 660.8192715711194, 648.4883664531279, 597.416057513911]"
30000,"[710.6392210704428, 689.4039301029261, 656.7019176293893, 617.667662025135, 586.0711075857969]"
40000,"[714.4653869358787, 699.4411902430171, 673.8332376103239, 646.6129928083161, 617.3979320490228]"
50000,"[706.5654426596617, 694.20346739733, 668.3149197990756, 649.6955158662263, 610.8434141827311]"
60000,"[730.3916255288834, 716.2486974242772, 661.5509757409516, 633.6006973980352, 612.979864198869]"
70000,"[727.1994603145852, 704.9921974876114, 646.1859363363017, 611.0886733883398, 589.7138221982799]"
80000,"[739.2111873094267, 718.9107223511004, 702.9038550555882, 679.04737112531, 677.7359937059438]"
90000,"[743.3584518483386, 737.0886720914222, 694.9512325217883, 674.6350103954793, 678.0097820503709]"
100000,"[754.2342372708988, 754.9382749362761, 759.2428837750865, 759.968349653666, 758.0126965205237]"
110000,"[755.3357586061973, 756.3809369841522, 770.7789093342064, 762.6210736243883, 746.2205081257059]"
120000,"[751.1455793650298, 750.2653364270167, 770.7240126423887, 756.1952800997552, 734.3161467770046]"
130000,"[765.3097263472752, 765.0365249384295, 772.4598077144237, 765.8108740108355, 764.8483359070282]"
140000,"[754.1122974032794, 771.3813371585791, 770.388312582928, 759.3946537189743, 767.1653718789535]"
150000,"[759.1638998647021, 766.4788233219549, 773.7425366814964, 748.1406468010142, 752.8268399092493]"
160000,"[773.0904614486766, 763.9995963462073, 769.4348956656249, 763.3369269096013, 758.9877964435252]"
170000,"[770.3835740303779, 763.4116271898598, 774.1384071827, 759.5690033758395, 737.2079795534554]"
180000,"[770.246097753133, 763.7908555812475, 765.816985756728, 753.4794155808131, 735.4208741266032]"
190000,"[770.5028211263909, 764.4578142685576, 765.4687051354704, 753.8868591706549, 743.9721446655607]"
200000,"[770.3665767982993, 770.247260103564, 770.1748360541242, 751.8491502194017, 734.2687432120715]"
210000,"[1119.978195105275, 830.3725315844248, 901.2805158558086, 905.3344498971879, 909.2931805253966]"
220000,"[1023.3281529006263, 778.3279909223273, 1003.2486406678969, 800.2304762073746, 996.4485726913472]"
230000,"[1023.113850141042, 773.9277689544773, 1008.833889661056, 779.7133928133358, 1009.6657189193545]"
240000,"[1024.2773630788865, 761.1510853625126, 1013.0902972643946, 768.0977354470383, 1019.7345876856645]"
250000,"[788.0644699427941, 990.5362965272539, 782.5538074983755, 1011.7914497624572, 771.3299359280697]"
260000,"[778.5941623566158, 1006.2076311354507, 773.6646247261182, 1005.7463349329405, 776.1645592925906]"
270000,"[1017.8168266323303, 1019.4453387991052, 771.902416218833, 1011.222887004497, 1005.2570208706165]"
280000,"[772.7141529714004, 765.2001928628496, 770.1369481580526, 778.3824451001854, 773.6054036812186]"
290000,"[769.6242440660837, 779.9696858618621, 776.9096165757188, 771.9428651239997, 771.4793819411829]"
