iteration,trainRMSE
0,"[793.33661082804, 793.3425788824624, 793.3937995021358, 793.4061767468637, 794.3438432728153]"
2500,"[665.0932241478475, 662.1478013821412, 662.2538621965559, 662.7649734410072, 664.7172305673507]"
5000,"[661.2976743263383, 657.4949384984669, 657.3956175607958, 657.3838693752531, 655.3113965880017]"
7500,"[656.3012552373082, 650.6520690798714, 649.6569365797828, 649.7739586587029, 656.7142764573385]"
