iteration,trainRMSE
0,"[1024.213619846046, 1024.2552953600905, 1029.2346596628083, 1029.2498167993715, 1029.7667617507288]"
2500,"[768.0019560318106, 769.8008673514413, 774.1331602213351, 774.3748954178759, 774.1582256649417]"
5000,"[766.403626790399, 768.4837681128657, 773.9276331059706, 774.5362593983646, 774.4392280545852]"
7500,"[761.8439216910507, 767.261989364092, 770.0704879766556, 771.2406202201705, 769.0694146862473]"
10000,"[761.1945403998918, 766.5518924904661, 765.9773091930114, 768.0096040443625, 764.0219814248616]"
12500,"[762.3642297305721, 765.6586545529066, 765.378048161885, 768.2194420734521, 763.4254008910466]"
15000,"[759.8172616214231, 763.9568625039408, 765.710051198753, 770.3731353247305, 772.1843108868693]"
17500,"[758.3673426643243, 761.4539066095404, 764.0688546642039, 766.5644926165214, 757.4607864977543]"
20000,"[763.550850717849, 758.2034412862889, 760.2094256809602, 766.7156488753164, 760.241328762782]"
22500,"[764.4684610798928, 757.9401308693216, 757.7470636255126, 766.116340687376, 750.8023185782815]"
25000,"[764.4770270361448, 753.0638904152479, 757.4335258993618, 755.6035818530247, 736.465249224799]"
27500,"[765.0301841956008, 754.4196596734123, 756.1029007500819, 753.0407204416235, 731.7123397564931]"
30000,"[765.3596831312715, 752.284747731912, 750.5301733538935, 747.4276562384922, 717.4999113760534]"
32500,"[766.0277173359717, 755.7472848893776, 754.2746665236099, 762.4536081899762, 738.7831428990258]"
35000,"[762.2496817250079, 752.4669493830519, 753.1744170966165, 752.0465605981954, 732.2678289680696]"
37500,"[759.1977379184289, 756.7338428139732, 760.9107108696958, 763.1089538976345, 765.2456188561243]"
40000,"[758.3800423075826, 760.9397828241886, 761.6135843069143, 762.8136725215701, 764.5041994446352]"
42500,"[761.3262447194701, 753.3240258303705, 764.6983897975185, 762.5977178069719, 761.4498787184115]"
45000,"[758.7029162672383, 756.1096126617701, 762.0983794771065, 763.0610528497713, 758.8883774646931]"
47500,"[765.5352860907088, 761.6310959868381, 771.9234830892435, 771.7232864898295, 763.9787649811658]"
50000,"[813.5887125977463, 773.127765533118, 780.4174885732808, 785.2186955833728, 787.8210973337456]"
52500,"[768.3337751644596, 768.1985793111551, 773.0005324463921, 773.3486497335069, 771.8826428160357]"
55000,"[769.1692566196299, 764.7510110500663, 772.1465630551673, 771.4002832045069, 771.8622100696008]"
57500,"[766.206115672351, 763.7480703987356, 769.4042080996069, 772.4217311878595, 766.6899894055076]"
60000,"[767.2300787340274, 767.0666184485759, 767.809058123424, 770.3628586027452, 763.198256557016]"
62500,"[767.2905410595316, 764.8023216923472, 764.7209416287865, 764.5617320727631, 761.8721869343772]"
65000,"[767.3039696463081, 766.1376104218009, 763.6844784694475, 767.0781529264398, 768.9259272831553]"
67500,"[765.3219634024495, 762.5565335313083, 760.1842647122847, 764.4143484185767, 766.81089662553]"
70000,"[765.3873637873144, 758.5414677173624, 761.1392145241751, 762.1918881686826, 765.923201261695]"
72500,"[765.9447866275094, 757.4985270216532, 761.7576619946533, 759.3747300421081, 764.1143070572971]"
75000,"[766.8622790134186, 756.0097606718709, 757.981704674286, 758.4936114805124, 762.1761207242788]"
77500,"[767.6725748983633, 754.1876643578588, 756.0778812036921, 753.965197533931, 757.5130624067797]"
80000,"[766.1724653413706, 755.6137372144517, 758.9407822706096, 763.111197947017, 771.3553704126281]"
82500,"[770.328936394796, 751.6895349006899, 760.1296887818158, 758.5900378979214, 763.9824577507368]"
85000,"[770.8418610644092, 751.1441446498418, 760.4636576444499, 764.3973373905757, 767.2967074288065]"
87500,"[766.720009378342, 747.2691706594502, 755.8613223603896, 755.7609806113493, 763.6986030977366]"
90000,"[774.1162909766443, 752.2699630566522, 756.1932382568884, 758.9956692248184, 765.9807919397617]"
92500,"[768.1339396443335, 754.5316688134119, 762.6330427922462, 764.3682715750689, 764.5372119793692]"
95000,"[1001.6851735174502, 841.8308516176784, 784.8262305988818, 991.9169223292454, 781.0520621196806]"
97500,"[993.243974485154, 774.5284649859238, 773.697896574676, 998.8293624689685, 772.4650176222779]"
