438.0,2833.0,438.0,57.0,502.0,
2833.0,438.0,57.0,502.0,108.0,
438.0,57.0,502.0,108.0,2951.0,
57.0,502.0,108.0,2951.0,438.0,
502.0,108.0,2951.0,438.0,438.0,
108.0,2951.0,438.0,438.0,281.0,
2951.0,438.0,438.0,281.0,2951.0,
438.0,438.0,281.0,2951.0,598.0,
438.0,281.0,2951.0,598.0,66.0,
281.0,2951.0,598.0,66.0,554.0,
2951.0,598.0,66.0,554.0,438.0,
598.0,66.0,554.0,438.0,438.0,
66.0,554.0,438.0,438.0,1046.0,
554.0,438.0,438.0,1046.0,438.0,
438.0,438.0,1046.0,438.0,862.0,
438.0,1046.0,438.0,862.0,1231.0,
1046.0,438.0,862.0,1231.0,438.0,
438.0,862.0,1231.0,438.0,438.0,
862.0,1231.0,438.0,438.0,841.0,
1231.0,438.0,438.0,841.0,2951.0,
438.0,438.0,841.0,2951.0,438.0,
438.0,841.0,2951.0,438.0,360.0,
841.0,2951.0,438.0,360.0,575.0,
2951.0,438.0,360.0,575.0,209.0,
438.0,360.0,575.0,209.0,303.0,
360.0,575.0,209.0,303.0,438.0,
575.0,209.0,303.0,438.0,2951.0,
209.0,303.0,438.0,2951.0,438.0,
303.0,438.0,2951.0,438.0,438.0,
438.0,2951.0,438.0,438.0,355.0,
2951.0,438.0,438.0,355.0,269.0,
438.0,438.0,355.0,269.0,438.0,
438.0,355.0,269.0,438.0,438.0,
355.0,269.0,438.0,438.0,438.0,
269.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,2951.0,
438.0,438.0,438.0,2951.0,438.0,
438.0,438.0,2951.0,438.0,438.0,
438.0,2951.0,438.0,438.0,438.0,
2951.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
438.0,438.0,438.0,438.0,438.0,
