842.0,268.0,892.00006,86.99999,70.0
375.0,289.0,78.0,177.0,208.0
284.0,81.0,16.0,44.0,53.000004
114.0,3672.0,158.99998,151.0,56.0
197.0,114.0,20.0,91.0,85.99999
1.0000001,48.000004,2679.9998,585.0,1542.0
285.0,221.0,225.0,2232.9998,439.0
3104.9998,21.0,86.99999,86.99999,276.0
2254.9998,147.0,305.0,88.0,149.0
118.0,292.0,10.0,130.0,122.0
134.0,1475.0,6.9999995,187.0,243.0
21.0,86.99999,86.99999,276.0,130.0
388.0,687.00006,53.000004,73.99999,2744.0
202.0,93.0,112.99999,1234.0001,173.0
208.0,165.0,227.0,151.0,52.0
2882.0,58.0,91.0,45.0,104.0
1475.0,6.9999995,187.0,243.0,492.0
167.0,1127.0,1935.0,158.0,842.0
323.0,412.0,130.99998,65.0,79.0
208.0,120.0,236.0,619.00006,36.0
94.0,121.0,276.0,1868.0001,117.0
84.0,128.0,74.99999,181.0,195.0
173.0,117.0,229.0,373.0,167.0
505.00003,765.00006,175.0,738.0,104.0
43.0,1220.0,43.0,647.0,156.99998
104.0,821.0,389.0,121.0,27.999998
44.0,104.0,101.0,111.99999,141.0
195.0,40.000004,80.0,1444.0,142.0
48.000004,46.000004,111.99999,369.0,154.0
102.0,102.0,195.0,40.000004,80.0
78.0,322.0,177.0,63.0,52.0
348.0,1680.0,93.0,48.000004,46.000004
55.0,599.00006,102.0,173.0,226.0
127.00001,3606.9998,509.0,108.0,964.0
668.0,277.0,3319.0,194.0,868.0
147.0,93.0,2663.0,2947.0,218.0
110.99999,803.0,114.0,3672.0,158.99998
43.0,111.99999,119.0,109.0,40.000004
156.0,201.0,220.0,55.0,41.000004
201.0,220.0,55.0,41.000004,142.0
47.000004,40.000004,445.0,1569.0,72.99999
1868.0001,117.0,79.0,36.0,1.0000001
3445.0,245.0,3857.0,98.99999,1196.0
48.000004,62.0,141.0,250.00002,174.0
16.0,44.0,53.000004,253.00002,1.0000001
997.0,628.0,68.0,70.0,-2.1536833e-08
130.99998,41.000004,186.0,31.0,127.00001
298.0,246.0,1228.0,51.0,191.0
284.0,141.0,56.0,63.0,104.0
145.0,91.0,120.0,870.0,2428.9998
217.0,152.0,129.0,143.0,3823.9998
375.0,300.99997,213.0,56.0,244.0
151.0,52.0,135.0,225.0,122.0
1347.0,83.0,93.0,124.0,273.0
320.0,67.0,65.0,23.0,128.0
140.0,89.0,155.0,1294.0,533.0
117.0,149.0,60.000004,134.0,214.0
320.0,284.0,141.0,56.0,63.0
340.0,43.0,111.99999,119.0,109.0
63.0,88.0,221.0,165.0,521.00006
