iteration,trainRMSE
0,"[793.2966099435329, 793.3148912221451, 793.3629751718471, 793.3730891139476, 794.3073493183424]"
1000,"[667.5039102051172, 667.6834969120131, 668.2353132208297, 667.8150084060279, 669.5874426447755]"
2000,"[659.566001498206, 658.0802445505077, 656.331710989058, 659.1916211423634, 663.8205895628186]"
3000,"[656.2682416511656, 654.524001799563, 654.073185734943, 655.3012842121716, 661.7449001636427]"
4000,"[653.7431253684102, 653.4925982574407, 650.7490777879091, 650.7340605786517, 657.4608652046409]"
5000,"[651.9073187279243, 649.8922631920487, 649.9310544876346, 648.8931581921001, 654.6786559494761]"
6000,"[651.6890518392007, 649.5788045757382, 645.7517026475047, 643.793316859119, 646.9945348047578]"
7000,"[651.7743272845738, 647.7597356213931, 645.4116574362104, 641.3389303855669, 644.8002095821107]"
