iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,629691.75,626857.25,793.53,791.7432
1000,446445.84,444370.44,668.17,666.6001
2000,434812.62,454795.38,659.4,674.3644
3000,430846.25,462258.1,656.38,679.8828
4000,426724.2,461069.8,653.24,678.9939
5000,423884.97,458454.78,651.06,677.064
6000,419344.66,461631.7,647.56,679.3993
7000,417609.34,458825.4,646.22,677.333
