259.0,259.0,259.0,259.0,259.0,
259.0,259.0,259.0,259.0,6234.0,
259.0,259.0,259.0,6234.0,259.0,
259.0,259.0,6234.0,259.0,152.0,
259.0,6234.0,259.0,152.0,259.0,
6234.0,259.0,152.0,259.0,1365.0,
259.0,152.0,259.0,1365.0,325.0,
152.0,259.0,1365.0,325.0,259.0,
259.0,1365.0,325.0,259.0,1368.0,
1365.0,325.0,259.0,1368.0,189.0,
325.0,259.0,1368.0,189.0,344.0,
259.0,1368.0,189.0,344.0,430.0,
1368.0,189.0,344.0,430.0,734.0,
189.0,344.0,430.0,734.0,167.0,
344.0,430.0,734.0,167.0,24.0,
430.0,734.0,167.0,24.0,624.0,
734.0,167.0,24.0,624.0,638.0,
167.0,24.0,624.0,638.0,259.0,
24.0,624.0,638.0,259.0,259.0,
624.0,638.0,259.0,259.0,6234.0,
638.0,259.0,259.0,6234.0,259.0,
259.0,259.0,6234.0,259.0,259.0,
259.0,6234.0,259.0,259.0,259.0,
6234.0,259.0,259.0,259.0,259.0,
259.0,259.0,259.0,259.0,103.0,
259.0,259.0,259.0,103.0,80.0,
259.0,259.0,103.0,80.0,929.0,
259.0,103.0,80.0,929.0,145.0,
103.0,80.0,929.0,145.0,259.0,
80.0,929.0,145.0,259.0,259.0,
929.0,145.0,259.0,259.0,6234.0,
145.0,259.0,259.0,6234.0,259.0,
259.0,259.0,6234.0,259.0,259.0,
259.0,6234.0,259.0,259.0,259.0,
6234.0,259.0,259.0,259.0,259.0,
259.0,259.0,259.0,259.0,4151.0,
259.0,259.0,259.0,4151.0,24.0,
259.0,259.0,4151.0,24.0,302.0,
259.0,4151.0,24.0,302.0,444.0,
4151.0,24.0,302.0,444.0,259.0,
24.0,302.0,444.0,259.0,1782.0,
302.0,444.0,259.0,1782.0,68.0,
444.0,259.0,1782.0,68.0,118.0,
259.0,1782.0,68.0,118.0,170.0,
1782.0,68.0,118.0,170.0,56.0,
68.0,118.0,170.0,56.0,967.0,
118.0,170.0,56.0,967.0,980.0,
170.0,56.0,967.0,980.0,192.0,
56.0,967.0,980.0,192.0,221.0,
967.0,980.0,192.0,221.0,259.0,
980.0,192.0,221.0,259.0,1322.0,
192.0,221.0,259.0,1322.0,240.0,
221.0,259.0,1322.0,240.0,109.0,
259.0,1322.0,240.0,109.0,139.0,
1322.0,240.0,109.0,139.0,259.0,
240.0,109.0,139.0,259.0,259.0,
109.0,139.0,259.0,259.0,259.0,
139.0,259.0,259.0,259.0,6234.0,
259.0,259.0,259.0,6234.0,259.0,
259.0,259.0,6234.0,259.0,103.0,
259.0,6234.0,259.0,103.0,150.0,
6234.0,259.0,103.0,150.0,2065.0,
259.0,103.0,150.0,2065.0,210.0,
103.0,150.0,2065.0,210.0,259.0,
150.0,2065.0,210.0,259.0,259.0,
2065.0,210.0,259.0,259.0,259.0,
210.0,259.0,259.0,259.0,259.0,
259.0,259.0,259.0,259.0,259.0,
259.0,259.0,259.0,259.0,259.0,
259.0,259.0,259.0,259.0,259.0,
259.0,259.0,259.0,259.0,259.0,
259.0,259.0,259.0,259.0,259.0,
259.0,259.0,259.0,259.0,259.0,
259.0,259.0,259.0,259.0,6234.0,
259.0,259.0,259.0,6234.0,259.0,
259.0,259.0,6234.0,259.0,259.0,
259.0,6234.0,259.0,259.0,246.0,
6234.0,259.0,259.0,246.0,2754.0,
259.0,259.0,246.0,2754.0,259.0,
259.0,246.0,2754.0,259.0,259.0,
246.0,2754.0,259.0,259.0,239.0,
2754.0,259.0,259.0,239.0,126.0,
259.0,259.0,239.0,126.0,1629.0,
259.0,239.0,126.0,1629.0,277.0,
239.0,126.0,1629.0,277.0,211.0,
126.0,1629.0,277.0,211.0,149.0,
1629.0,277.0,211.0,149.0,6.0,
277.0,211.0,149.0,6.0,2606.0,
211.0,149.0,6.0,2606.0,259.0,
149.0,6.0,2606.0,259.0,705.0,
6.0,2606.0,259.0,705.0,259.0,
2606.0,259.0,705.0,259.0,314.0,
259.0,705.0,259.0,314.0,235.0,
705.0,259.0,314.0,235.0,374.0,
259.0,314.0,235.0,374.0,220.0,
314.0,235.0,374.0,220.0,167.0,
235.0,374.0,220.0,167.0,435.0,
374.0,220.0,167.0,435.0,28.0,
220.0,167.0,435.0,28.0,218.0,
167.0,435.0,28.0,218.0,60.0,
435.0,28.0,218.0,60.0,1053.0,
28.0,218.0,60.0,1053.0,259.0,
218.0,60.0,1053.0,259.0,2424.0,
60.0,1053.0,259.0,2424.0,141.0,
1053.0,259.0,2424.0,141.0,13.0,
259.0,2424.0,141.0,13.0,83.0,
2424.0,141.0,13.0,83.0,259.0,
141.0,13.0,83.0,259.0,736.0,
13.0,83.0,259.0,736.0,259.0,
83.0,259.0,736.0,259.0,898.0,
259.0,736.0,259.0,898.0,492.0,
736.0,259.0,898.0,492.0,273.0,
259.0,898.0,492.0,273.0,94.0,
898.0,492.0,273.0,94.0,16.0,
492.0,273.0,94.0,16.0,44.0,
273.0,94.0,16.0,44.0,36.0,
94.0,16.0,44.0,36.0,619.0,
16.0,44.0,36.0,619.0,259.0,
44.0,36.0,619.0,259.0,992.0,
36.0,619.0,259.0,992.0,271.0,
619.0,259.0,992.0,271.0,259.0,
259.0,992.0,271.0,259.0,259.0,
992.0,271.0,259.0,259.0,3963.0,
271.0,259.0,259.0,3963.0,98.0,
259.0,259.0,3963.0,98.0,285.0,
259.0,3963.0,98.0,285.0,133.0,
3963.0,98.0,285.0,133.0,248.0,
98.0,285.0,133.0,248.0,41.0,
285.0,133.0,248.0,41.0,3945.0,
133.0,248.0,41.0,3945.0,259.0,
248.0,41.0,3945.0,259.0,259.0,
41.0,3945.0,259.0,259.0,1151.0,
3945.0,259.0,259.0,1151.0,259.0,
259.0,259.0,1151.0,259.0,259.0,
259.0,1151.0,259.0,259.0,3378.0,
1151.0,259.0,259.0,3378.0,259.0,
259.0,259.0,3378.0,259.0,69.0,
259.0,3378.0,259.0,69.0,403.0,
3378.0,259.0,69.0,403.0,259.0,
259.0,69.0,403.0,259.0,254.0,
69.0,403.0,259.0,254.0,493.0,
403.0,259.0,254.0,493.0,259.0,
259.0,254.0,493.0,259.0,996.0,
254.0,493.0,259.0,996.0,351.0,
493.0,259.0,996.0,351.0,149.0,
259.0,996.0,351.0,149.0,392.0,
996.0,351.0,149.0,392.0,170.0,
351.0,149.0,392.0,170.0,6234.0,
149.0,392.0,170.0,6234.0,259.0,
392.0,170.0,6234.0,259.0,259.0,
170.0,6234.0,259.0,259.0,259.0,
6234.0,259.0,259.0,259.0,261.0,
259.0,259.0,259.0,261.0,1806.0,
259.0,259.0,261.0,1806.0,259.0,
259.0,261.0,1806.0,259.0,259.0,
261.0,1806.0,259.0,259.0,57.0,
1806.0,259.0,259.0,57.0,248.0,
259.0,259.0,57.0,248.0,259.0,
259.0,57.0,248.0,259.0,997.0,
57.0,248.0,259.0,997.0,259.0,
248.0,259.0,997.0,259.0,465.0,
259.0,997.0,259.0,465.0,498.0,
997.0,259.0,465.0,498.0,259.0,
259.0,465.0,498.0,259.0,2190.0,
465.0,498.0,259.0,2190.0,119.0,
498.0,259.0,2190.0,119.0,1234.0,
