Epoch,lossTrain,lossVal,stdDev
0,0.2258368879556656,0.22064776718616486,0.004000000189989805
5000,0.007866889238357544,0.006770301144570112,0.0020000000949949026
10000,0.007750421762466431,0.006838200148195028,0.010999999940395355
15000,0.007633269298821688,0.006772324442863464,0.012000000104308128
20000,0.006203793920576572,0.01140559185296297,0.07199999690055847
25000,0.006455711089074612,0.010739085264503956,0.061000000685453415
30000,0.003965858370065689,0.015517684631049633,0.08900000154972076
35000,0.0031875513959676027,0.0178458783775568,0.10000000149011612
40000,0.003520543221384287,0.016140468418598175,0.0949999988079071
45000,0.002467987360432744,0.01819401979446411,0.10499999672174454
50000,0.0021549095399677753,0.020620346069335938,0.11599999666213989
55000,0.002832880476489663,0.021567698568105698,0.12099999934434891
60000,0.0013163184048607945,0.023371092975139618,0.12800000607967377
65000,0.0011831211159005761,0.025677146390080452,0.13600000739097595
70000,0.0011307676322758198,0.02542262151837349,0.13500000536441803
75000,0.0010819168528541923,0.024922801181674004,0.13300000131130219
80000,0.0010647346498444676,0.02356942929327488,0.1289999932050705
85000,0.000993407447822392,0.024972770363092422,0.1340000033378601
90000,0.0008816110203042626,0.026411715894937515,0.14000000059604645
95000,0.0008778147166594863,0.02593538537621498,0.13899999856948853
99999,0.0008081957348622382,0.025836681947112083,0.14000000059604645
