iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1055368.0,1235035.2,1027.31,1111.3148
2500,554050.6,756940.2,744.33,869.9953
5000,528236.8,784910.75,726.77,885.8341
7500,499319.66,804603.9,706.46,896.9233
10000,485292.5,833967.8,696.44,913.1734
12500,498549.84,869877.5,705.96,932.5084
15000,458638.25,859171.44,676.63,926.8912
17500,457436.06,873893.7,675.87,934.7129
20000,435381.22,883003.8,658.69,939.4493
22500,432009.34,875562.2,656.18,935.591
25000,426168.38,895833.25,651.6,946.2862
27500,433309.3,884570.44,656.93,940.4763
30000,426108.47,890205.06,651.24,943.4393
32500,432393.03,914470.8,656.04,956.1778
35000,482532.62,885780.56,693.98,940.9658
37500,537019.9,798189.0,732.71,893.2608
