iteration,trainRMSE
0,"[1024.21468582886, 1024.2269587165324, 1029.187899218891, 1029.196299967151, 1029.7140354650978]"
2500,"[745.5906151062812, 736.5062009823777, 746.6457917257786, 746.9263980983418, 746.0023568057491]"
5000,"[739.9172698097075, 720.030597674535, 724.6478080712344, 724.1189342298735, 725.1141560094261]"
7500,"[736.6158497040342, 697.457024918508, 699.5382560888117, 702.0572941859525, 696.6342811361988]"
10000,"[728.3839469070111, 690.2268567416631, 688.1704946505247, 693.0019831216122, 682.3949484093484]"
12500,"[731.4927601139204, 694.5879532110921, 699.2272605951305, 705.1431116775198, 699.3248276117424]"
15000,"[728.8546570923579, 681.4085459085916, 656.0891090348742, 667.6224411423681, 649.1967445010977]"
17500,"[724.8324399799784, 673.5979110942685, 658.4594995740052, 664.7306542533074, 657.7324553208158]"
20000,"[735.7661956797328, 647.7281842123588, 633.6024347313099, 636.7425321250721, 639.6028573499754]"
22500,"[730.0733173788175, 649.8016058792812, 630.0335810306437, 627.274514638909, 643.7107528180051]"
25000,"[729.4444882569013, 647.0811390118807, 632.7367934806219, 626.9680437580957, 621.7519596863702]"
27500,"[738.9084143624148, 647.4740690113767, 642.6016457571648, 629.5294634867256, 626.1584265134187]"
30000,"[738.4668827471245, 648.0542262064073, 621.9852121805013, 623.2298318135008, 624.4452799668221]"
32500,"[742.6732251033106, 653.0934910773398, 635.1986959052725, 629.6897852861354, 619.5654390554412]"
35000,"[752.5579047612772, 680.6398880955794, 690.5058177073282, 681.2836516483823, 664.8921621227519]"
37500,"[735.4199320189515, 712.5924749113907, 729.0142612810633, 735.1918597090784, 751.3178729715767]"
