iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1055169.9,1234407.5,1027.21,1111.0324
2500,556594.9,765131.7,746.03,874.6901
5000,522165.94,789585.5,722.59,888.5598
7500,449147.06,817019.0,669.48,903.7924
10000,381317.56,873324.4,614.34,934.4659
12500,332676.56,924367.4,569.68,961.0414
15000,318943.84,978135.0,557.53,988.4145
17500,278490.5,1018635.44,515.88,1008.6317
20000,289857.03,998533.5,530.46,998.8417
22500,311069.88,989104.1,552.86,994.4006
25000,300114.88,979280.9,542.43,989.1977
27500,284360.53,970226.4,525.88,984.9547
30000,269324.06,1026729.2,509.58,1012.7674
32500,281615.56,1018102.9,525.28,1008.7237
35000,625541.8,881494.5,790.79,938.7486
37500,278124.4,1036097.2,521.2,1017.6781
40000,237284.58,1063806.4,476.89,1031.1322
42500,258371.02,988346.56,501.92,993.9311
45000,216183.44,1039763.06,452.52,1019.3431
47500,239552.08,1029898.06,482.05,1014.7973
50000,260290.48,973477.7,505.01,986.0929
52500,238859.4,987628.56,479.79,993.6043
55000,243870.5,1032920.56,488.28,1016.2052
57500,230908.08,1035670.3,471.97,1017.2723
60000,253717.33,1024700.44,498.78,1011.6128
62500,241111.14,1030434.0,484.88,1014.7253
65000,251648.9,1035903.9,497.6,1017.4199
67500,197675.61,1012796.94,433.51,1006.1164
