iteration,trainRMSE
110,"[2674.8086711203264, 2674.7120603772237, 2674.7900070661963, 2674.790633341321, 2674.77108692883, 2674.770285680861, 2674.7701989097377, 2680.3791381174437, 2680.381803104035, 2680.3802950253134]"
120,"[2671.3683882742666, 2671.2610884521855, 2671.3298561260654, 2671.330952694502, 2671.3126699916975, 2671.3105902216926, 2671.3104810332425, 2676.87929519398, 2676.8798647918807, 2676.8789184380594]"
130,"[2667.8304389181353, 2667.7126029061105, 2667.7717555699646, 2667.773359567581, 2667.756423607606, 2667.752989285627, 2667.7528545763075, 2673.2788679343817, 2673.2772138454247, 2673.276863641429]"
140,"[2664.2131896037895, 2664.0851606235174, 2664.1342761058495, 2664.1364424925546, 2664.120933957531, 2664.116064172485, 2664.115896487437, 2669.596394647805, 2669.5923880863406, 2669.5926685933564]"
150,"[2660.5360057344674, 2660.3982992241768, 2660.436985482944, 2660.439760500133, 2660.425763939938, 2660.4193807177735, 2660.419184773729, 2665.8513933852323, 2665.844905039362, 2665.8458509825928]"
160,"[2656.819336508146, 2656.672647325732, 2656.700533799859, 2656.7039771444706, 2656.6915722086255, 2656.6835973680395, 2656.683371695282, 2662.064464610982, 2662.0553647910224, 2662.0570109522228]"
170,"[2653.0846491222815, 2652.929861115408, 2652.946609975228, 2652.9507794555634, 2652.9400523946556, 2652.9304075681566, 2652.9301506935367, 2658.257256238355, 2658.2454127788033, 2658.2477934282824]"
180,"[2649.354523484312, 2649.19274308738, 2649.1980414161803, 2649.203002342212, 2649.1940350585983, 2649.1826417647935, 2649.182354745718, 2654.4525334376935, 2654.437819890247, 2654.4409714542094]"
190,"[2645.652575146903, 2645.4851237802422, 2645.4786875579566, 2645.484516937892, 2645.4773974860404, 2645.464172362869, 2645.4638462537714, 2650.674121027457, 2650.656404711976, 2650.66036159611]"
200,"[2642.00350918215, 2641.831943999584, 2641.8135306785052, 2641.8202971620153, 2641.8151095356807, 2641.7999791001944, 2641.799622033119, 2646.9469402044956, 2646.9260903209715, 2646.930887667544]"
210,"[2638.4331204226473, 2638.259243285016, 2638.228643463199, 2638.2364267964563, 2638.2332606055243, 2638.216146398279, 2638.2157478293157, 2643.297019748075, 2643.2729055171944, 2643.278578471038]"
220,"[2634.96826540207, 2634.7941509599646, 2634.7511939066735, 2634.760073902697, 2634.7590191893423, 2634.739838962101, 2634.739398000663, 2639.75146488316, 2639.7239556789336, 2639.7305393522443]"
230,"[2631.6368889337223, 2631.4648985767626, 2631.4094435227616, 2631.419510221136, 2631.420657323778, 2631.3993373448657, 2631.398856798789, 2636.3385105488246, 2636.3074761045423, 2636.315005521996]"
240,"[2628.4679543254824, 2628.3007966615705, 2628.232749375127, 2628.244104784555, 2628.2475410419875, 2628.224003705053, 2628.22348213408, 2633.0874551839934, 2633.0527657640073, 2633.0612758170364]"
250,"[2625.4912917785223, 2625.332230075111, 2625.2515475259243, 2625.2642848844466, 2625.270101512262, 2625.244266833033, 2625.243702807366, 2630.0286974563137, 2629.990224098651, 2629.9997494806976]"
260,"[2622.7374185746403, 2622.5906461565905, 2622.497316924782, 2622.5115494159013, 2622.519833671878, 2622.491625963174, 2622.491018066111, 2627.193665531177, 2627.1512802447, 2627.1618553986514]"
270,"[2620.2225217841774, 2620.108538979667, 2620.0026263011255, 2620.018458362585, 2620.029300070345, 2619.9986491786126, 2619.9979913762163, 2624.6148943526346, 2624.568470466672, 2624.5801294913545]"
280,"[2617.848738067863, 2617.91931842033, 2617.8010091322217, 2617.8185697258996, 2617.8320608253152, 2617.798890081996, 2617.798188309449, 2622.3258974256914, 2622.275309829866, 2622.288086415976]"
290,"[2615.5956085879434, 2616.052490594889, 2615.926627103802, 2615.9464413530527, 2615.9627008159882, 2615.9269486374365, 2615.9261980681836, 2620.3612432947148, 2620.306369128314, 2620.320296452971]"
300,"[2613.413204434221, 2614.5149856328944, 2614.409593093355, 2614.437202602799, 2614.456524145643, 2614.418365382775, 2614.41753930935, 2618.75642533891, 2618.697144334718, 2618.712254379144]"
310,"[2611.108522023986, 2613.291342264877, 2613.294484329448, 2613.324946027437, 2613.3480210560624, 2613.3138680078246, 2613.306051013613, 2617.5468445164133, 2617.485110589266, 2617.4978110337856]"
320,"[2608.3044257344486, 2611.5827265941925, 2612.2970016845366, 2612.4719093375247, 2612.2396357274924, 2612.5800002493575, 2612.4263891982, 2616.5368422001357, 2616.394039341448, 2616.063936412777]"
330,"[2608.605871681299, 2609.1953322959453, 2611.4946344631717, 2611.360718717556, 2611.836160765095, 2612.2795656183766, 2612.653308874727, 2616.975754712376, 2617.0488831294583, 2617.02803010481]"
340,"[2606.533322606872, 2608.0693207490735, 2609.959082778243, 2610.337778896547, 2609.9547920148652, 2610.440584202047, 2610.7902635120604, 2614.88588529839, 2614.702790403052, 2614.4367871372374]"
350,"[2605.09746227637, 2606.9983208988338, 2609.607461583088, 2609.6093786355104, 2609.014732799014, 2610.738384657969, 2609.809739912033, 2614.709434506748, 2614.2677701129983, 2614.145931975255]"
360,"[2604.3402487635935, 2605.9026573794886, 2608.5995507945104, 2608.7257987222847, 2607.782116747828, 2609.4739276726473, 2608.0249760673596, 2612.9017084414845, 2613.661905611007, 2613.5108121671337]"
370,"[2604.1530913392803, 2605.3384891640912, 2608.3742896284016, 2608.758293417967, 2606.232762209349, 2608.7274722832594, 2607.1905318439485, 2612.404126448782, 2617.989023933708, 2612.084076059232]"
380,"[2606.5605858408057, 2605.8843851590486, 2610.441980974953, 2607.955755013428, 2607.1399178516617, 2609.864484464616, 2607.5182544920604, 2612.8607499748605, 2612.306367664366, 2611.6866682610084]"
390,"[2604.4675208132235, 2603.104331225194, 2607.6089254694725, 2607.293201092067, 2605.099950993635, 2606.605030755007, 2605.546396476556, 2611.4180783418624, 2612.6525540697003, 2614.292907739011]"
400,"[2603.0696409706325, 2604.1523843758337, 2607.8172748260868, 2606.7745904012017, 2604.6405642633113, 2606.683693783786, 2605.0297317796017, 2611.994906557779, 2612.5364967217174, 2608.6639284553635]"
410,"[2602.8774027417467, 2602.5543208262798, 2611.2167715853093, 2611.10357965986, 2605.917717511585, 2605.264698451896, 2604.7348053294468, 2611.830199178859, 2617.54208451989, 2614.8154461701274]"
420,"[2603.193397735772, 2603.9135414135153, 2607.2345802118007, 2607.560895288656, 2605.0391085106894, 2607.3082962278118, 2606.011598340998, 2610.891020766463, 2612.4917155792964, 2609.0984890294158]"
430,"[2603.060540048377, 2602.703208233675, 2605.7374849352273, 2606.14966986537, 2603.218224674917, 2605.1921248255157, 2603.87482505779, 2609.923969369666, 2609.9196159779267, 2612.4973612251224]"
440,"[2601.600333565653, 2601.340173245025, 2604.8747559188246, 2605.262921977291, 2603.3343467432014, 2604.8140460853783, 2603.98942418045, 2609.6764264357507, 2610.6805890074106, 2611.9241378061433]"
450,"[2606.5759443795805, 2600.3252918721505, 2602.629499325086, 2598.1160307509504, 2598.3004053234604, 2594.339934399978, 2592.849139582026, 2598.1972444351095, 2601.7961393729556, 2601.821970262772]"
460,"[2602.2847231596966, 2596.8793337935986, 2598.2091610262178, 2593.7099883053484, 2594.4020258491823, 2592.7679449322623, 2591.9226241243678, 2598.1575333217, 2598.8937419084764, 2600.5205182104683]"
470,"[2598.172818331031, 2594.910282628335, 2594.296168558892, 2591.2260566620125, 2592.8329347788185, 2591.87325340396, 2590.3528636226197, 2596.9403990076185, 2596.5720365252264, 2599.1803101114438]"
480,"[2595.9982040055233, 2593.46824275248, 2591.9389501157416, 2589.991262993589, 2590.4322576674954, 2591.116628132562, 2589.541314961663, 2594.8990353196486, 2595.3040184581396, 2595.9812390847055]"
490,"[2595.634908205887, 2593.3845808417555, 2593.0171162970896, 2591.3736943831414, 2591.347983623482, 2591.930089961776, 2590.1010487355766, 2594.2830335641434, 2594.009373897893, 2594.1446624940286]"
