Epoch,lossTrain,lossVal,stdDev
0,0.22620250284671783,0.200375497341156,0.019999999552965164
5000,0.0011648196959868073,0.0003357582609169185,0.0
10000,0.0006456455448642373,0.0003348523168824613,0.0
15000,0.0008583234739489853,0.0003348422469571233,0.0
20000,0.0004393845156300813,0.0003357281384523958,0.0
25000,0.0006649558199569583,0.00033508078195154667,0.0
30000,0.0006929165683686733,0.00033484946470707655,0.0
35000,0.0006520798779092729,0.0003351455961819738,0.0
40000,0.0011589649366214871,0.00033484649611636996,0.0
45000,0.0004253206425346434,0.00033553788671270013,0.0
50000,0.00159571529366076,0.0003352842468302697,0.0
55000,0.0004666938039008528,0.00033540415461175144,0.0
60000,0.0006962769548408687,0.00033485962194390595,0.0
65000,0.0008924576104618609,0.0003348671889398247,0.0
70000,0.0002045821602223441,0.0003348827885929495,0.0
75000,0.00021879246924072504,0.0003349014150444418,0.0
80000,0.00017721935000736266,0.0003349085745867342,0.0
85000,0.0007082954980432987,0.0003349102917127311,0.0
90000,0.0006404636078514159,0.0003348809259478003,0.0
95000,0.0013575830962508917,0.00033528587664477527,0.0
99999,0.0008704471401870251,0.0003349149483256042,0.0
