iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,81529.68,168107.06,285.53,410.0087
500,67638.88,140781.97,260.07,375.2026
1000,65033.547,142928.1,255.02,378.0506
1500,59581.84,146413.52,244.09,382.6276
2000,53723.02,149395.3,231.78,386.5083
2500,43905.223,149605.88,209.53,386.7487
3000,34991.21,156551.12,186.99,395.5572
3500,26183.094,156343.39,161.79,395.3387
4000,19710.424,164063.4,140.36,404.7644
4500,14145.823,173745.42,118.88,416.61
