iteration,trainRMSE
1900,"[777.7580103778828, 774.1629150579021, 774.3171781009411, 773.9764338735381, 773.6306541308545, 773.3192115933556, 765.9560361182445, 769.7955786423146, 769.8511107829256, 769.6734713339889]"
2000,"[777.2073266654212, 774.1465803437577, 774.2041420941295, 773.9204069995544, 773.5836264734668, 773.2865589801382, 765.9440696172152, 769.7693043458954, 769.8285664205843, 769.6463467238316]"
2100,"[776.5772970311573, 774.1043938083069, 774.1178479188039, 773.8793959034047, 773.5679487611682, 773.2806766791368, 765.9900927191745, 769.7765815599196, 769.8455920398021, 769.6513511896178]"
2200,"[775.876179998562, 774.02591635136, 774.0773694454646, 773.8930136951841, 773.5606769962126, 773.2751903650334, 765.9423086370427, 769.7644740688293, 769.8246578082314, 769.6411069774679]"
2300,"[775.2423413246628, 773.9379078836477, 774.0244942672757, 773.8836492816135, 773.5513496317839, 773.2722050900774, 765.9411740806119, 769.765706967144, 769.8250524726595, 769.6420504675766]"
2400,"[774.6879385680514, 773.846584523843, 773.9227911427217, 773.8405686625605, 773.5246916797292, 773.2610917568877, 765.9746658635654, 769.7711282115318, 769.8375821670182, 769.6454747886688]"
2500,"[774.2263523759673, 773.7687875875171, 773.8340753247719, 773.8188994894125, 773.4940320617491, 773.244970463998, 765.9382889381693, 769.7652471371863, 769.8202934180754, 769.6380447642695]"
2600,"[773.3967218403945, 773.0195537786892, 773.6990054215959, 773.5470581953916, 773.300221312173, 773.1705239945, 765.917886042201, 769.7855206873637, 769.7993722137697, 769.6400137730838]"
2700,"[773.1192257829333, 772.7000283962991, 773.7221561080462, 773.1037083318107, 773.1366455475024, 772.9853602633592, 765.7147157786248, 769.87453068387, 769.4745868733829, 769.6077260881312]"
2800,"[773.0871438971358, 772.6706948344203, 773.7016675184082, 772.9709030601731, 773.1179003973666, 772.9416370568213, 765.6798526883086, 769.8877979944698, 769.3654772435282, 769.5973266583048]"
2900,"[773.0782450779036, 772.6743468074601, 773.6884140432436, 772.9198500002511, 773.1029520091931, 772.9334888758543, 765.6703400273992, 769.8831396337305, 769.3380110665937, 769.5915016170518]"
