iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1053774.4,1262182.1,1026.53,1123.4562
100,1023605.2,1229472.4,1011.71,1108.8137
200,985045.94,1187712.9,992.44,1089.8146
300,935962.9,1134367.9,967.32,1065.0243
400,878405.4,1071442.9,936.96,1034.9776
500,815989.1,1002548.94,902.83,1000.993
600,752674.6,931647.06,866.88,964.794
700,695750.7,866114.0,833.17,930.0225
800,644524.4,805473.94,802.3,897.1499
900,614697.7,765244.2,783.59,874.4783
1000,605261.44,748236.6,777.77,864.852
1100,602808.94,747793.25,776.28,864.6662
1200,602184.2,745223.56,775.9,863.1895
1300,601588.75,746058.4,775.53,863.689
1400,600977.56,743951.06,775.15,862.478
1500,600300.1,744390.2,774.73,862.7463
1600,599383.25,742617.7,774.16,861.7302
1700,596947.8,739460.2,772.61,859.9124
1800,596549.3,738913.5,772.36,859.5943
1900,596372.9,738827.2,772.24,859.5437
2000,596232.94,739639.9,772.15,860.0158
2100,596116.44,738733.3,772.08,859.4886
2200,595975.8,738509.2,771.99,859.3579
2300,595852.75,739074.8,771.91,859.6859
2400,595732.75,738290.6,771.83,859.2293
2500,595614.6,738136.1,771.75,859.1386
2600,595262.6,737584.06,771.53,858.815
2700,594979.4,737770.9,771.34,858.9233
2800,594914.56,737725.2,771.3,858.8963
2900,594893.06,738015.2,771.29,859.0648
