iteration,trainRMSE
0,"[1023.9532458017125, 1024.077871494132, 1029.105543102836, 1029.1612195119183, 1029.7122027875048]"
2500,"[760.8536367789825, 769.267958957021, 774.2513789566354, 774.5162791698162, 774.2790570995827]"
5000,"[755.524335611225, 760.1363336880496, 765.0547806634121, 770.3974770440028, 769.3545448406867]"
7500,"[753.5941693574376, 754.7689298846441, 753.0137306876699, 760.3871012278896, 755.7539920620843]"
10000,"[751.6863902701388, 749.6946628572213, 739.923556974314, 742.4483573878771, 734.2584866432078]"
12500,"[754.9310367237431, 750.7404961723611, 740.994474199775, 741.1488349952122, 727.770587774694]"
15000,"[747.0972017287245, 735.3857249998673, 736.5279053911537, 727.6012738002763, 703.6711928382689]"
17500,"[741.8172974921638, 732.221367733513, 718.6725841174303, 695.539841514993, 658.3055703563737]"
20000,"[745.8681316952097, 729.611837683013, 716.0884098946825, 701.3199395577315, 661.6542875003648]"
22500,"[736.2397902825733, 732.766827042005, 706.9275163559106, 705.3718490964025, 661.7913929152671]"
25000,"[735.7988229355183, 738.1218364793998, 710.3864039240574, 717.8366016847531, 674.1827517936998]"
27500,"[737.6049940581732, 737.9621486216337, 696.8326238239338, 691.7079635754978, 607.8769121368047]"
30000,"[740.393402830537, 727.8213580544326, 679.1073391283112, 693.3151862478661, 635.19246647324]"
32500,"[737.5295558039662, 725.3768468333667, 701.5555032384016, 699.8503098521112, 660.2197301329472]"
35000,"[723.7329123391708, 723.8645662832193, 660.9365488191384, 677.3740850279432, 575.7840147512624]"
37500,"[721.524191434417, 717.7887462570633, 681.0901568552317, 690.5238303420327, 633.7559725258527]"
40000,"[732.8697835871747, 726.1364741553676, 677.5773843811008, 703.2353232541813, 647.0598978996663]"
42500,"[722.5209613484697, 732.1190436003872, 695.2906638097234, 715.0550691984802, 665.1216955494796]"
45000,"[768.456216451024, 763.9413620493448, 757.3749729570229, 764.8642532317267, 755.3456286361717]"
47500,"[766.6035897881538, 764.7232026907093, 769.4451044465052, 769.8302234418718, 768.7072371428552]"
50000,"[765.7023439003973, 757.5862411228617, 762.1218582799343, 754.1808455262542, 748.3304138142325]"
52500,"[763.7520486179791, 749.0027615691355, 757.1451217040702, 749.1962988847242, 717.7117183156741]"
55000,"[763.0886074189234, 746.711128354971, 754.647329038873, 742.4409136767496, 706.4773879058166]"
57500,"[759.9754551359274, 748.6885756662958, 751.773947359859, 729.026046841923, 716.0661166007491]"
60000,"[763.1082321740213, 761.3689559782441, 748.9444080509257, 754.2414051290681, 758.8279188450471]"
62500,"[770.4555793656509, 767.0627619564427, 773.2254604940989, 773.2708810861644, 774.0668914778499]"
65000,"[765.1044164368408, 755.9922624761766, 760.8973103064576, 762.6862587702232, 754.7104908167174]"
67500,"[763.3613693532001, 755.6328437151003, 753.641079368237, 751.6956622014138, 748.0198064947901]"
