iteration,trainRMSE
0,"[1030.4943954102946, 1030.1696082703422, 1030.2477378391873, 1028.7405581024095, 1027.368136408603, 1026.7400169608218, 1018.4359692721292, 1023.5301879402234, 1023.0481587923133, 1023.5850820615639]"
500,"[1029.5546479361344, 1028.871135182757, 1028.4916567103953, 1026.690247180008, 1025.1798394867546, 1024.4912732935013, 1016.1525094085633, 1021.230909064574, 1020.7433592668169, 1021.2688892174648]"
1000,"[1027.4472256754218, 1026.9260640933903, 1026.6145763625364, 1024.8913942268389, 1023.4256353052451, 1022.7543130747966, 1014.416615878437, 1019.4956810716031, 1019.0103953621266, 1019.5352957537004]"
1500,"[1025.883920104499, 1025.3716553291856, 1025.1938752218502, 1023.5670204020316, 1022.1427081321208, 1021.4858332197423, 1013.1504740864759, 1018.2302866611549, 1017.7450911244498, 1018.2675347097633]"
2000,"[1024.8471061736464, 1024.276078661215, 1024.14184694339, 1022.544032236728, 1021.1328303324145, 1020.4818264895235, 1012.1473611988318, 1017.2287818812757, 1016.7452082023352, 1017.2669946510762]"
2500,"[1023.8944984420522, 1023.2513601057194, 1023.1565559475554, 1021.5725230619238, 1020.1681944674436, 1019.5201801087063, 1011.1853172465796, 1016.2674212085602, 1015.7849086962269, 1016.3058141405901]"
3000,"[1022.4866325856653, 1022.1523792776069, 1022.1551451725627, 1020.5975081007073, 1019.2018626409805, 1018.5565722343292, 1010.2208855911146, 1015.3032999484204, 1014.8216328900816, 1015.3415436862406]"
3500,"[1021.3162698328035, 1021.1201162731533, 1021.1539145737308, 1019.6036217926596, 1018.2106227047715, 1017.5659843362653, 1009.2286344266321, 1014.3109996440587, 1013.8300630708131, 1014.3489171187955]"
4000,"[1020.2963470599445, 1020.0899763107359, 1020.1230870917653, 1018.5736562279059, 1017.1819748498043, 1016.5376611193454, 1008.1984928500459, 1013.2807725475467, 1012.8006020391134, 1013.3183740823904]"
4500,"[1019.232182560344, 1019.0185887434513, 1019.0512210199848, 1017.5027017646845, 1016.1123972569505, 1015.4684240328709, 1007.1273711080457, 1012.2095563005513, 1011.7301924102721, 1012.2468454651655]"
5000,"[1018.1225019056277, 1017.9036583150663, 1017.9358964415458, 1016.3883327604004, 1014.9994682405328, 1014.3558520586374, 1006.012846031283, 1011.0949254385396, 1010.6164097379856, 1011.1318995361723]"
5500,"[1016.9667499521271, 1016.7389326834581, 1016.7704704085559, 1015.2239007505425, 1013.8365477731606, 1013.1933075045913, 1004.8482681983922, 1009.9302283513679, 1009.4526033499858, 1009.9668761757134]"
6000,"[1015.6054203957713, 1015.3874400643061, 1015.4192673079465, 1013.8738920697984, 1012.4883043101765, 1011.8455042753399, 1003.4981198368198, 1008.5799301729047, 1008.1033554534263, 1008.6162254978817]"
6500,"[1014.2860724341958, 1014.0648663071207, 1014.0962013963649, 1012.5519829344614, 1011.1681340699453, 1010.5257668596876, 1002.1760916998251, 1007.2577403885538, 1006.7821857037368, 1007.2936535593316]"
7000,"[1012.93355000024, 1012.7102302037651, 1012.7411767949052, 1011.1981538081022, 1009.816097130927, 1009.1741773756996, 1000.8221691245458, 1005.9036404500217, 1005.4291396085481, 1005.9391708697384]"
7500,"[1011.53661161892, 1011.3123314435595, 1011.3429138696222, 1009.8011363485914, 1008.4209411934178, 1007.7794871148897, 999.4250814891649, 1004.5063555938337, 1004.0329522068909, 1004.5414942327009]"
8000,"[1010.0930768919953, 1009.8685440399238, 1009.898758533604, 1008.3582780651857, 1006.9800187430105, 1006.3390499181485, 997.9821811090551, 1003.0632343637138, 1002.5909716114039, 1003.0979702093935]"
8500,"[1008.6018656812694, 1008.3775630538549, 1008.4074062289773, 1006.8682766300586, 1005.4920306404459, 1004.8515674496989, 996.4921687176155, 1001.5729780182312, 1001.1018996855693, 1001.6072921210332]"
9000,"[1007.0631507749866, 1006.839417979007, 1006.8688757924461, 1005.3311521092835, 1003.956998473203, 1003.3170618106365, 994.9550675473141, 1000.0356055491319, 999.5657567323253, 1000.0694840130952]"
9500,"[1005.4770602364439, 1005.2541638063087, 1005.2832269622485, 1003.746965506765, 1002.3749847830343, 1001.7355960011622, 993.3709426728649, 998.4511817599275, 997.9826096874978, 998.484609310202]"
