iteration,trainRMSE
0,"[1024.0857278400194, 1024.1745879672378, 1029.203179038049, 1029.2590079411582, 1029.777937007543]"
2500,"[768.7576643688033, 769.294069309548, 773.2892107810676, 772.4968286972967, 770.6532341645756]"
5000,"[768.3225586914656, 769.4625409806972, 773.4704781730085, 772.7587559282047, 770.2207727565976]"
7500,"[764.2207536464978, 765.8876076379636, 772.3247993068273, 769.2869419465053, 768.3925324658542]"
10000,"[769.7615388766119, 770.4066777680965, 777.0891677968018, 774.5763856870831, 774.2957439488555]"
12500,"[764.488889565995, 762.9040561068133, 768.2303063640645, 768.9964571014009, 767.6247053156999]"
15000,"[765.1325417667074, 761.6609636173534, 766.3723089284895, 772.0891041808744, 771.5991005084627]"
17500,"[760.6972566306613, 765.7506432201378, 762.850472208282, 767.3392693445643, 770.5404001417304]"
20000,"[760.4175335649147, 755.4962306755519, 756.3819985469802, 758.7743876667869, 757.3890524952012]"
22500,"[757.4956047028178, 750.860890213169, 748.6404342973647, 745.4536012885881, 743.0684309315171]"
25000,"[767.8102532110729, 766.0071025157486, 771.1632402601599, 770.9650303513262, 767.9852161919283]"
27500,"[767.6769876496496, 764.3894866803333, 767.8294850969717, 769.026628810222, 764.6055727500411]"
30000,"[765.5182890682614, 759.9208112096384, 765.5478042965893, 766.3411672347228, 761.4215265611525]"
32500,"[764.9015076925828, 756.8530210188558, 763.2692743835369, 761.0990491166089, 761.2606417790345]"
35000,"[765.1280323951495, 757.1659735028456, 760.7587456060576, 760.1846442687973, 759.1258475941587]"
37500,"[761.5808674901724, 757.8065351579204, 762.6079012960723, 766.3869298443436, 764.5948528758142]"
40000,"[763.201403522974, 762.0790462366579, 762.3904339105005, 766.6109209903735, 758.0327539425327]"
42500,"[767.4077460946121, 764.9379644396842, 764.3924906499107, 774.696484515987, 759.4123266421582]"
45000,"[756.9798523463575, 760.759644256715, 760.3248904448254, 767.7205003415975, 763.7224042795823]"
47500,"[750.3736955548752, 759.0754703963711, 759.3514006961468, 768.142042838642, 767.7237424466656]"
50000,"[743.9214131467227, 755.7042963808301, 753.7180082306336, 767.0798139056463, 765.6382090441343]"
52500,"[741.1411217845917, 750.0825138306484, 747.8290086063535, 761.9605706329075, 762.6539164836562]"
55000,"[746.2270712037431, 754.3933812010891, 745.0740011660578, 762.0407366850302, 763.0654146153645]"
57500,"[767.7670827182791, 769.1450941475887, 777.1876867240659, 778.5731019431547, 771.2209197196303]"
60000,"[1071.4559075418467, 992.2984677558461, 861.6735473248968, 800.5821186574562, 792.0622623049687]"
62500,"[750.2829761536007, 767.6324646723664, 760.695789724469, 768.2958501474683, 770.2493347671748]"
65000,"[742.0057618433736, 766.6256252934479, 758.8242680946838, 763.3567430658562, 761.4388854578583]"
67500,"[744.9422831127346, 765.0483853407509, 763.5665741789729, 764.6225608520193, 758.6230834862084]"
70000,"[742.5712192704792, 764.3434042198335, 758.6134607090389, 761.3665430402318, 765.2535714883114]"
72500,"[743.2102527951603, 767.0821867803443, 760.9034658822972, 753.800687545731, 758.5259417902781]"
75000,"[743.6151985615314, 764.1317952709035, 765.7001378652527, 758.29767948526, 756.614793174862]"
77500,"[746.6662697165945, 763.9664084794616, 767.8508718468024, 763.6216787854294, 757.7586221132824]"
80000,"[749.0723238261367, 764.0437879772927, 772.6768414647639, 775.1616515055339, 772.562505803262]"
82500,"[748.193705573416, 761.0492811120795, 770.5835508743387, 781.586441615626, 771.5339426805837]"
85000,"[738.8813336219544, 756.2528891456737, 765.0988971758449, 770.0667706559383, 770.7791945304112]"
87500,"[736.218025942051, 755.3623911539673, 764.0985430263546, 769.1048769401867, 767.7038385295788]"
90000,"[733.6935552713786, 752.5997294960657, 763.6634510375443, 766.8864166259143, 765.7924661634954]"
92500,"[734.3047253394785, 751.807192436609, 763.6894281872464, 766.8789030249399, 766.9707838142323]"
95000,"[748.9756769358086, 757.8865439320595, 769.2919607581517, 767.0726036160669, 768.5190416327505]"
97500,"[747.3230182580425, 753.8241506416152, 767.0842414480361, 760.7889391053081, 758.9276424963797]"
