iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1055352.5,1234844.0,1027.3,1111.2291
2500,594288.25,723675.6,770.9,850.6798
5000,594210.06,724524.44,770.85,851.1809
7500,589867.9,736195.1,768.02,858.01
10000,597887.1,724312.0,773.23,851.0558
12500,587451.0,726047.5,766.45,852.0726
15000,588875.5,728446.1,767.37,853.4681
17500,585905.56,727082.2,765.44,852.6597
20000,574102.06,731191.6,757.69,855.075
22500,561183.44,734859.75,749.1,857.2139
25000,591038.56,728288.44,768.79,853.3934
27500,587843.9,736837.4,766.71,858.3842
30000,583324.44,734687.06,763.75,857.1307
32500,579858.4,736426.5,761.48,858.1438
35000,578330.44,746319.4,760.47,863.8655
37500,581565.94,734846.9,762.6,857.2241
40000,581363.2,747707.9,762.46,864.6795
42500,587047.06,736567.94,766.17,858.2124
45000,580513.0,734033.0,761.9,856.7349
47500,579069.06,733731.06,760.93,856.5447
50000,573449.3,731253.06,757.21,855.095
52500,566684.75,729980.9,752.73,854.3434
55000,568822.2,722124.9,754.16,849.747
57500,597213.44,744819.9,772.78,863.0075
60000,828697.1,942526.9,903.61,966.7362
62500,582888.2,733122.75,763.43,856.1359
65000,575328.8,752772.44,758.45,867.4946
67500,576694.2,767668.06,759.36,875.8197
70000,575292.56,771737.25,758.43,878.1961
72500,572674.5,769570.6,756.7,876.9724
75000,574136.5,759446.2,757.67,871.1479
77500,577622.0,766763.25,759.97,875.4336
80000,587934.1,740545.75,766.7,860.4386
82500,587794.2,744843.1,766.59,862.8745
85000,578076.6,756850.4,760.22,869.6223
87500,575474.0,760921.06,758.5,872.0443
90000,572499.06,799177.94,756.53,893.7907
92500,572807.56,801329.9,756.73,894.9454
95000,581248.5,778027.1,762.35,881.6972
97500,573998.25,771446.8,757.59,877.9719
