iteration,trainRMSE
0,"[285.39347724065954, 285.3963334869134, 285.39741205712227, 285.41132162892563, 285.41610282865724]"
1000,"[260.5441206586001, 260.0925643306353, 260.58936977511394, 259.85541634570393, 261.5624939375127]"
2000,"[258.06457708658326, 258.12831099409726, 259.2590725363539, 258.0755697986168, 259.3998666361571]"
3000,"[255.76561415651713, 255.6001608836878, 256.3428441053304, 255.75739155324098, 256.4213963807902]"
4000,"[253.60406159439506, 251.64934797778415, 254.04126462270554, 251.2209695120718, 254.17760741792867]"
5000,"[253.20642979705897, 251.69036787447413, 252.5045234062116, 251.42567297600706, 255.0477339422888]"
6000,"[249.65091000665367, 248.59127304272337, 247.8161161608542, 247.62423715746633, 251.83380915361258]"
7000,"[247.21138815964034, 247.21816787298408, 248.74670262351484, 246.03506005678423, 252.00830407322047]"
