iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,81454.81,167945.5,285.4,409.8115
1000,67875.85,142150.88,260.53,377.0276
2000,66867.15,144501.16,258.59,380.1233
3000,65524.96,146177.61,255.98,382.3233
4000,63979.98,145200.86,252.94,381.0482
5000,63897.37,146791.48,252.77,383.1225
6000,62055.426,149481.78,249.1,386.6226
7000,61630.062,151174.75,248.24,388.7867
