iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1055274.8,1234750.8,1027.26,1111.1868
2500,574455.6,746569.1,757.92,864.0214
5000,556358.44,778067.06,745.88,882.0672
7500,550957.0,779011.56,742.26,882.599
10000,556502.94,815517.5,745.97,902.9986
12500,546326.56,782154.4,739.13,884.3723
15000,560847.8,805512.94,748.89,897.4566
17500,538861.5,787658.94,734.06,887.4542
20000,540263.75,792446.44,735.02,890.1162
22500,545137.56,819444.94,738.32,905.2107
25000,533242.75,792405.75,730.23,890.1073
27500,531092.2,793842.94,728.74,890.899
30000,535048.25,785505.1,731.45,886.2689
32500,537225.4,793241.94,732.94,890.567
35000,531695.94,788218.75,729.15,887.8093
37500,526239.8,791467.25,725.36,889.6243
40000,589028.06,725210.4,767.47,851.5866
42500,573424.56,735598.75,757.24,857.6577
45000,581172.5,744667.2,762.33,862.9289
47500,556364.25,760113.5,745.8,871.8252
50000,585681.75,751665.2,765.28,866.9628
52500,555694.4,765781.7,745.31,875.0675
55000,556003.9,761879.44,745.55,872.8374
57500,559234.9,765044.56,747.76,874.6207
60000,548379.8,763500.56,740.42,873.747
62500,551516.6,764830.1,742.57,874.5247
65000,564181.3,765807.7,751.1,874.8955
67500,550750.6,779594.25,742.04,882.8967
