,Incident Type,Response Time,minute
3144,Structural+AC0-Truck into Building,98.03333333333333,60
3147,Structural+AC0-Stability Problem,136.68333333333334,60
6717,Structural+AC0-Sidewalk Shed,154.8,60
3149,Structural+AC0-Sidewalk Shed,41.75,60
6817,Structural+AC0-Bridge,94.83333333333333,60
3168,Structural+AC0-Partial Collapse,122.05000000000001,60
6818,Structural+AC0-Scaffold,420.75,60
6819,Structural+AC0-Scaffold,455.0,60
3205,Structural+AC0-Partial Collapse,6234.0,60
6705,Structural+AC0-Scaffold,113.55,60
3193,Structural+AC0-Sidewalk Shed,86.75,60
3200,Structural+AC0-Sidewalk Shed,289.1333333333333,60
3203,Structural+AC0-Collapse,133.03333333333336,60
6758,Structural+AC0-Missing Construction Plate,50.0,60
6869,Structural+AC0-Scaffold,41.25,60
3207,Structural+AC0-Crane,2748.8333333333335,60
3209,Structural+AC0-Construction Accident,108.56666666666666,60
3226,Structural+AC0-Sidewalk Shed,91.01666666666667,60
6842,Structural+AC0-Life Safety Violations,117.81666666666666,60
3248,Structural+AC0-Sidewalk Shed,192.25,60
6880,Structural+AC0-Sidewalk Shed,42.35,60
3251,Structural+AC0-Stability Problem,5715.65,60
3272,Structural+AC0-Life Safety Violations,851.75,60
3275,Structural+AC0-Scaffold,399.95,60
3276,Structural+AC0-Life Safety Violations,145.73333333333332,60
3277,Structural+AC0-Construction Accident,49.766666666666666,60
6719,Structural+AC0-Stability Problem,951.6666666666666,60
6686,Structural+AC0-Falling Debris,254.93333333333337,60
6844,Structural+AC0-Construction Accident,38.916666666666664,60
3278,Structural+AC0-Collapse,83.3,60
3310,Structural+AC0-Partial Collapse,6234.0,60
3283,Structural+AC0-Life Safety Violations,123.18333333333335,60
3288,Structural+AC0-Life Safety Violations,911.9666666666667,60
3301,Structural+AC0-Life Safety Violations,96.0,60
3307,Structural+AC0-Stability Problem,65.30000000000001,60
3315,Structural+AC0-Falling Debris,845.3166666666667,60
3318,Structural+AC0-Partial Collapse,88.75,60
3339,Structural+AC0-Structural Integrity,182.71666666666667,60
3340,Structural+AC0-Scaffold,1037.5833333333335,60
6780,Structural+AC0-Stability Problem,112.91666666666667,60
3360,Structural+AC0-Collapse,5483.616666666667,60
3357,Structural+AC0-Construction Accident,136.6,60
3397,Structural+AC0-Collapse,6234.0,60
3390,Structural+AC0-Construction Accident,183.28333333333333,60
3393,Structural+AC0-Stability Problem,516.4000000000001,60
3392,Structural+AC0-Scaffold,179.86666666666667,60
3422,Structural+AC0-Partial Collapse,1366.1,60
6914,Structural+AC0-Confined Space,39.733333333333334,60
6770,Structural+AC0-Stability Problem,149.51666666666668,60
6771,Structural+AC0-Crane,6234.0,60
3441,Structural+AC0-Street Collapse,6026.866666666667,60
3444,Structural+AC0-Falling Debris,4247.966666666667,60
6810,Structural+AC0-Construction Accident,99.18333333333334,60
3443,Structural+AC0-Car VS Building,122.35000000000001,60
6740,Structural+AC0-Construction Accident,35.65,60
6741,Structural+AC0-Collapse,187.68333333333334,60
3505,Structural+AC0-Collapse,6234.0,60
3471,Structural+AC0-Trees Down on Building,6234.0,60
3474,Structural+AC0-Collapse,124.11666666666669,60
3482,Structural+AC0-Confined Space,148.16666666666666,60
3485,Structural+AC0-Scaffold,152.75,60
3496,Structural+AC0-Scaffold,1123.75,60
3498,Structural+AC0-Sinkhole,113.16666666666667,60
6954,Structural+AC0-Stability Problem,1367.1833333333334,60
3508,Structural+AC0-Crane,21.766666666666666,60
6688,Structural+AC0-Bricks,129.65,60
3513,Structural+AC0-Street Collapse,2485.4166666666665,60
3538,Structural+AC0-Street Collapse,6234.0,60
3524,Structural+AC0-Stability Problem,211.88333333333333,60
6813,Structural+AC0-Collapse,6234.0,60
3531,Structural+AC0-Stability Problem,5760.15,60
3529,Structural+AC0-Collapse,749.1833333333333,60
3528,Structural+AC0-Vehicle into building,178.81666666666666,60
3536,Structural+AC0-Street Collapse,203.28333333333333,60
6906,Structural+AC0-Stability Problem,5135.95,60
6834,Structural+AC0-Stability Problem,168.83333333333334,60
3542,Structural+AC0-Cracks,1378.6833333333334,60
3543,Structural+AC0-Scaffold,261.18333333333334,60
6823,Structural+AC0-Collapse,2491.516666666667,60
3545,Structural+AC0-Street Collapse,152.21666666666667,60
6849,Structural+AC0-Partial Collapse,84.03333333333333,60
6812,Structural+AC0-Stability Problem,6076.533333333334,60
6724,Structural+AC0-Sidewalk Shed,120.3,60
6928,Structural+AC0-Partial Collapse,780.5833333333334,60
3611,Structural+AC0-Bricks,76.73333333333333,60
3636,Structural+AC0-Sinkhole,1620.9833333333333,60
3716,Structural+AC0-Sidewalk Collapse,6234.0,60
6859,Structural+AC0-Truck with Crane Struck Overpass,273.8,60
3665,Structural+AC0-Construction Accident,103.51666666666667,60
3707,Structural+AC0-Car Into a Building,1094.0333333333333,60
3711,Structural+AC0-Overturned Excavator,367.4,60
3714,Structural+AC0-Roller Coaster Accident,64.55000000000001,60
6777,Structural+AC0-Partial Collapse,5899.783333333334,60
3730,Structural+AC0-Stability Problem,202.25,60
6890,Structural+AC0-Sidewalk Shed,267.05,60
3736,Structural+AC0-Life Safety Violations,187.66666666666666,60
3738,Structural+AC0-Sidewalk Shed,139.11666666666667,60
6788,Structural+AC0-Street Collapse,2940.383333333333,60
3872,Structural+AC0-Life Safety Violations,6234.0,60
3777,Structural+AC0-Partial Collapse,6234.0,60
7087,Structural+AC0-Collapse,6234.0,60
3778,Structural+AC0-Car Into House,95.05,60
6851,Structural+AC0-Scaffold,109.66666666666667,60
3781,Structural+AC0-Life Safety Violations,448.25,60
6826,Structural+AC0-Street Collapse,111.01666666666667,60
6864,Structural+AC0-Scaffold Collapse,1374.5166666666667,60
3841,Structural+AC0-Crane,6234.0,60
3803,Structural+AC0-Stability Problem,327.25,60
6958,Structural+AC0-Collapse,6234.0,60
6879,Structural+AC0-Collapse,587.6166666666667,60
