iteration,trainRMSE
0,"[1029.2006752827426, 1030.3547126532035, 1030.3900336419238, 1028.7260751497458, 1027.2285863182879, 1026.5112621205596, 1018.1562858853491, 1023.2456472106021, 1022.8071655097236, 1023.4106987399783]"
2000,"[759.7796788572304, 765.0365762556362, 767.3503540598549, 770.7075745159667, 772.4557631000364, 770.6734199228388, 763.4709910891914, 766.6729870858389, 766.0222906321766, 767.2644030275299]"
4000,"[767.8230804416689, 770.7504175587128, 770.9736730387135, 772.7201028117432, 773.1520500705969, 773.9726739436255, 764.8520785778965, 768.5071957957229, 770.6086739527949, 768.7406789729467]"
6000,"[764.9270197712536, 760.3431426579483, 766.0929802416549, 767.8840724455966, 770.7736643124493, 768.9002916939527, 758.1008029980619, 762.646137771803, 763.1220856710607, 763.4528113923806]"
8000,"[768.1064852945835, 762.2849176658725, 767.6208930046704, 769.2154908026945, 769.5130181633566, 770.4187447960752, 758.5061037161022, 764.1292798081399, 761.8110411375166, 767.0119958908464]"
10000,"[765.3644408161531, 762.9740180721313, 768.7898591905071, 770.5662683986391, 769.1348099071967, 773.4012748723123, 758.4825111543562, 765.163457209254, 765.477813207671, 765.1400235516649]"
12000,"[764.1075123414711, 759.0554408068236, 766.946843885712, 767.7864180147149, 766.8243521551882, 768.8886964966708, 762.9417996199371, 763.3934281659882, 763.9480134055874, 764.5580793637073]"
14000,"[757.8620394030111, 757.5174575138817, 753.8940675703442, 764.5344299750412, 765.503434441925, 765.4150431478171, 758.9669878617527, 764.5147733195863, 757.7951150927694, 751.2221225329698]"
16000,"[758.4170771420132, 756.6027483948105, 745.9502092990788, 760.8407493720663, 761.8528825626641, 765.2368465466099, 753.1115977844228, 760.5382166717138, 756.3365552771216, 749.5718582893606]"
18000,"[766.4198041097318, 758.3059513042023, 761.6162015590176, 770.0218181653931, 766.6139985888851, 762.7224555352886, 763.7974895547034, 766.5587125632233, 763.9196711369365, 764.6640625268457]"
20000,"[759.4392444978779, 747.4821210099053, 744.4872460042617, 764.049755822349, 753.7237582557186, 755.6692005725974, 750.5408244506854, 761.6597782952578, 757.2585227353334, 753.2754919862626]"
22000,"[769.8677315622701, 766.8694370309187, 761.2227318881918, 772.5887785063501, 769.5311582854497, 769.0410454991853, 761.8676917081406, 768.403081926203, 765.2942560116462, 763.9651015561969]"
24000,"[765.8623189029439, 757.3144659423925, 757.1544077445936, 766.695838276267, 769.8095197599687, 765.6722826222223, 761.1507788064871, 767.0122905589724, 762.6706164250803, 765.4036670529368]"
26000,"[772.9156139994581, 757.4087477679965, 764.2355955664295, 758.2138236290081, 767.6008827579199, 759.1176977367409, 759.0901124184677, 763.5647454153356, 762.8376321836312, 762.8325264728078]"
28000,"[769.8786072101756, 756.1247791695129, 765.8373910166657, 751.2267080420578, 770.0267477560417, 758.463556682859, 755.055724588176, 757.8453691974248, 766.6535265355693, 764.7174337930901]"
30000,"[790.3750577620492, 802.4413656170594, 1002.253833744688, 818.9299520778044, 949.2504434613794, 848.5024938027053, 959.3104281486638, 911.9442333532185, 848.674969690069, 867.8801774221298]"
32000,"[771.4237778650687, 765.2273079490047, 774.5570807820857, 771.2681608867956, 770.2627182152072, 771.3842414445189, 767.2454620350405, 769.5474912306556, 768.3777342584356, 768.659333657814]"
34000,"[774.7378395629659, 771.0353896035438, 771.016780212517, 773.3422386367803, 770.6570129073959, 770.3325286802947, 764.9483127472964, 769.1707652156092, 765.8359072374805, 767.2909557718091]"
36000,"[771.6289096516638, 769.37535607293, 770.8579946903183, 773.2331256395634, 770.5723287122405, 771.7653850379485, 765.2509863482787, 770.6183783009036, 766.7316538546214, 771.4179039904111]"
38000,"[771.3271621220998, 765.7072765955713, 763.9208171598646, 772.8627211471683, 768.0423928224935, 769.7585600730317, 761.9987459782004, 762.2467308865561, 762.1962899719764, 763.9937710790416]"
40000,"[773.7369689341555, 767.1070669326273, 768.6407191746385, 774.0312051112157, 767.3351995101416, 767.663215661498, 762.1553830073669, 760.8842819583249, 761.0839779656345, 759.2902274244924]"
42000,"[772.1040860406166, 765.482400136919, 769.2782152718866, 774.234552478901, 771.4695612554084, 769.4555875883889, 762.5159803957589, 763.0937246232912, 759.7483463686592, 760.9848299762452]"
44000,"[777.8478075422842, 766.3490837828275, 774.022089100424, 777.4656027022236, 770.2114478684397, 763.8104510391194, 765.170791448559, 762.1504018535439, 760.3264479411132, 752.4095070579834]"
46000,"[772.7867944111101, 764.1077590145901, 767.330177758104, 774.8482449867024, 767.9272248420839, 769.0382457120246, 761.1067942796938, 760.8004331879658, 760.164689450629, 749.9902662325884]"
