iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1052696.4,1259730.8,1026.0,1122.365
2000,588216.1,741294.6,766.94,860.9714
4000,593231.9,741231.3,770.21,860.9436
6000,584665.9,746946.6,764.62,864.2456
8000,586560.44,745674.06,765.86,863.5083
10000,587463.4,743039.56,766.45,861.9902
12000,584998.6,748167.44,764.85,864.9501
14000,577205.8,750745.25,759.72,866.4182
16000,572852.2,753451.44,756.85,867.9823
18000,584420.25,741414.6,764.46,861.0303
20000,569701.94,750585.6,754.76,866.3054
22000,588101.5,744967.0,766.87,863.1025
24000,583528.0,745447.75,763.87,863.3647
26000,581864.06,757508.25,762.78,870.2927
28000,580056.3,750170.06,761.58,866.045
30000,779025.5,944882.6,879.96,967.7693
32000,592598.3,739733.94,769.8,860.0596
34000,592665.2,739648.1,769.84,859.9797
36000,593136.8,739724.06,770.15,860.0526
38000,587093.75,742648.6,766.21,861.7448
40000,587084.94,741075.94,766.19,860.8129
42000,588071.0,740964.7,766.84,860.7516
44000,588319.9,742380.06,766.98,861.5873
46000,584990.5,746904.4,764.81,864.1826
48000,611589.56,754914.8,782.02,868.8286
50000,603142.0,747040.7,776.61,864.2899
52000,591691.5,743459.0,769.21,862.2199
54000,589817.0,745708.6,767.99,863.5222
56000,589167.5,742953.06,767.56,861.9345
58000,653568.1,815969.56,808.36,903.2031
60000,592211.56,741724.6,769.54,861.222
62000,593963.1,740183.94,770.68,860.3231
64000,591845.6,745751.0,769.3,863.5468
66000,591736.94,746288.44,769.23,863.8589
68000,592597.2,748106.25,769.79,864.9092
70000,590731.3,744694.4,768.58,862.9396
72000,618246.3,757013.2,786.13,869.9345
74000,598722.5,738865.8,773.76,859.552
76000,605635.0,747101.8,778.18,864.3237
78000,593922.56,741973.0,770.65,861.3606
80000,590376.1,743321.1,768.35,862.1458
82000,589769.4,743070.25,767.95,861.9986
84000,588948.25,748195.2,767.41,864.9657
86000,592111.8,748364.06,769.47,865.0561
88000,631293.06,780969.7,792.53,882.3643
90000,589769.94,751391.6,767.94,866.7945
92000,587946.8,748686.4,766.76,865.2371
94000,587339.44,743261.5,766.36,862.1125
96000,586658.5,749132.8,765.92,865.4887
98000,585392.6,743381.5,765.09,862.1731
