iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,2566632.0,2764121.2,1602.07,1662.5112
10,2564278.0,2761084.0,1601.33,1661.5978
20,2557073.0,2753032.0,1599.08,1659.1735
30,2547170.8,2742361.0,1595.98,1655.9542
40,2535647.0,2729827.8,1592.37,1652.1652
50,2522450.5,2715537.0,1588.22,1647.8344
60,2507078.0,2698892.5,1583.37,1642.7759
70,2490082.0,2680529.5,1577.99,1637.1771
80,2470486.2,2659373.2,1571.77,1630.7029
90,2449587.2,2636783.5,1565.11,1623.7613
100,2425590.5,2610521.5,1557.43,1615.6546
110,2401157.8,2584487.8,1549.56,1607.5772
120,2375685.2,2556966.5,1541.32,1598.994
130,2349028.8,2528147.5,1532.65,1589.9566
140,2319872.5,2496545.5,1523.11,1579.9869
150,2290814.0,2465038.8,1513.54,1569.9843
160,2260971.5,2432639.8,1503.65,1559.6317
170,2230557.5,2399559.0,1493.5,1548.9901
180,2199739.2,2365960.5,1483.15,1538.1059
190,2168668.2,2331999.2,1472.63,1527.0256
200,2137511.0,2297838.8,1462.02,1515.7989
210,2106434.2,2263651.8,1451.35,1504.4793
220,2075617.9,2229616.0,1440.7,1493.1246
230,2045247.8,2195916.8,1430.12,1481.7968
240,2015513.0,2162748.5,1419.68,1470.5618
250,1986613.4,2130310.0,1409.47,1459.4904
260,1958753.8,2098805.2,1399.55,1448.657
270,1932145.1,2068448.4,1390.01,1438.1408
280,1907002.9,2039455.5,1380.94,1428.0253
290,1883554.8,2012052.8,1372.42,1418.3979
300,1862024.1,1986468.5,1364.56,1409.3506
310,1842650.2,1962941.0,1357.44,1400.9788
320,1825674.9,1941712.0,1351.17,1393.3816
330,1811342.6,1923028.5,1345.86,1386.6616
340,1799907.0,1907150.4,1341.6,1380.9248
350,1791578.2,1894396.0,1338.49,1376.3001
360,1786622.4,1884934.1,1336.64,1372.8597
370,1784936.8,1879342.6,1336.01,1370.8224
380,1785229.1,1880439.4,1336.12,1371.2224
390,1785293.1,1882107.6,1336.14,1371.8297
400,1785073.1,1879746.5,1336.06,1370.969
410,1785052.2,1879746.5,1336.05,1370.9664
420,1784905.4,1888310.5,1336.0,1374.0873
430,1785865.1,1884732.1,1336.36,1372.7851
440,1785600.5,1886328.2,1336.26,1373.3651
450,1787014.0,1888014.8,1336.79,1373.9785
460,1784408.9,1881303.2,1335.81,1371.5358
470,1783745.2,1883394.0,1335.56,1372.2974
480,1781570.1,1882755.4,1334.75,1372.0653
490,1782946.4,1884622.0,1335.27,1372.746
500,1781710.4,1881832.2,1334.8,1371.7281
510,1783249.9,1888878.0,1335.38,1374.294
520,1781448.0,1884717.2,1334.7,1372.7801
530,1779637.1,1882302.5,1334.03,1371.8999
540,1778822.0,1882451.5,1333.72,1371.9547
550,1779968.0,1883683.2,1334.15,1372.4035
560,1778917.5,1882769.9,1333.76,1372.0715
570,1778129.0,1884015.9,1333.46,1372.5283
580,1777098.6,1882178.4,1333.07,1371.8559
590,1776625.8,1883769.2,1332.9,1372.4363
600,1776689.0,1880284.0,1332.92,1371.1652
610,1776116.2,1880019.8,1332.7,1371.0685
620,1775852.2,1879687.5,1332.61,1370.9471
630,1776228.9,1879466.8,1332.75,1370.8669
640,1776648.4,1880350.6,1332.9,1371.189
650,1775468.5,1881739.9,1332.46,1371.697
660,1775927.5,1881907.8,1332.63,1371.757
670,1775404.9,1879772.8,1332.44,1370.9776
680,1774659.9,1879076.5,1332.16,1370.724
690,1774354.4,1879043.2,1332.04,1370.7106
700,1774008.6,1879247.4,1331.91,1370.7853
710,1774366.0,1878998.0,1332.05,1370.6941
720,1773708.5,1879628.4,1331.8,1370.9236
730,1773136.5,1881517.4,1331.58,1371.6129
740,1773171.4,1878875.9,1331.6,1370.648
750,1772849.5,1878724.2,1331.48,1370.5928
760,1772565.1,1879181.6,1331.37,1370.7602
770,1772872.4,1879202.6,1331.49,1370.7675
780,1773133.1,1879496.6,1331.58,1370.8768
790,1772442.1,1879283.0,1331.32,1370.7965
800,1772161.8,1878641.0,1331.22,1370.5634
810,1772794.2,1879590.8,1331.46,1370.909
820,1771276.6,1879879.6,1330.89,1371.016
830,1771236.2,1880012.8,1330.87,1371.0628
840,1770884.5,1879826.2,1330.74,1370.9951
850,1770809.9,1879755.9,1330.71,1370.9696
860,1770691.1,1879642.8,1330.67,1370.9278
870,1770555.5,1879716.0,1330.62,1370.9547
880,1770518.1,1879817.5,1330.6,1370.9918
890,1770451.5,1879667.5,1330.58,1370.9372
900,1770250.2,1879409.5,1330.5,1370.8433
910,1769061.0,1885427.2,1330.05,1373.0324
920,1770069.4,1879153.1,1330.43,1370.7501
930,1769627.9,1878751.0,1330.27,1370.6044
940,1769457.8,1878922.8,1330.2,1370.6661
950,1768988.6,1878614.9,1330.03,1370.5523
960,1768586.4,1879230.4,1329.87,1370.776
970,1768324.6,1879143.8,1329.78,1370.7448
980,1768078.6,1879575.8,1329.68,1370.9038
990,1766686.8,1879337.1,1329.16,1370.8151
