iteration,trainRMSE
400,"[1331.6525869546815, 1333.4226430539734, 1333.6546403202062, 1333.4533480921102, 1335.9499495292455, 1335.9129962624356, 1335.8991124925635, 1340.0807751733425, 1340.298815106304, 1340.3010397391317]"
410,"[1331.595916497069, 1333.4045104427128, 1333.6526851745039, 1333.4515188787118, 1335.9487702899066, 1335.9121620077512, 1335.8982881951208, 1340.0807226612033, 1340.298647674501, 1340.3008704224683]"
420,"[1331.9772051290845, 1333.318882827465, 1333.5582299349624, 1333.2596099985312, 1335.6024019093138, 1335.798878435385, 1335.6855186678815, 1339.914515082138, 1340.6053615262856, 1340.2711558030428]"
430,"[1331.5850671871435, 1333.6108584765914, 1333.952618308855, 1333.6423222167912, 1336.112939240124, 1336.2834579808828, 1336.2247758675674, 1340.3870224952548, 1341.0113134081548, 1340.7703099000319]"
440,"[1333.2384969009183, 1334.2329413671623, 1333.524520950711, 1332.8797064804307, 1335.1973480519196, 1335.5602620285763, 1335.9170673469089, 1340.4486854556608, 1341.1299253527418, 1340.464826750153]"
450,"[1331.764789664424, 1334.0115286101745, 1334.3038736755148, 1333.995335344623, 1336.5459086960002, 1336.757188125325, 1336.7024218264737, 1341.003366627554, 1341.466095624555, 1341.325978736482]"
460,"[1330.941071418937, 1333.1205475744987, 1333.4639618171611, 1333.1179226496893, 1335.5531695950629, 1335.7478754564602, 1335.6899866976094, 1339.8774492791063, 1340.376769671126, 1340.241795516618]"
470,"[1330.669343984782, 1332.8040264134518, 1333.2618175890266, 1332.8448319675474, 1335.2712456306397, 1335.4971158731482, 1335.430996721979, 1339.6891959039942, 1340.1548096910267, 1340.0205312109392]"
480,"[1330.3737598687237, 1332.0950047844594, 1332.457567571608, 1332.1198566749665, 1334.449848968471, 1334.6711703347426, 1334.635641151802, 1338.8382150467944, 1339.0080505424653, 1338.856264366241]"
490,"[1330.766461740478, 1332.5742701109564, 1332.8525293776358, 1332.762045357548, 1335.039630040929, 1335.210879676613, 1335.1330449876457, 1339.401509925623, 1339.4512554821574, 1339.4675903458913]"
500,"[1330.4535329616385, 1331.974068911512, 1332.4905064073673, 1332.1719445020553, 1334.4021706430897, 1334.676970111111, 1334.8707179201947, 1338.7942297911186, 1339.2596647521962, 1338.9348604445563]"
510,"[1330.7607329222676, 1332.4626071885034, 1332.9309206342427, 1332.6257574178696, 1335.0922854840344, 1335.279189690565, 1335.4052030745881, 1339.5901938275929, 1339.829853985, 1339.813548455189]"
520,"[1330.1711116563094, 1331.7614665054905, 1332.3720049849137, 1332.038697734458, 1334.4228187617857, 1334.6080461788858, 1334.7078584925405, 1338.8022724927764, 1339.1359313523224, 1339.0233308296222]"
530,"[1329.6192950914005, 1331.0759265186011, 1331.7478678092614, 1331.3942313113503, 1333.7910500030296, 1334.0064763105838, 1334.002053764562, 1338.105647465927, 1338.2810299308192, 1338.2344956800735]"
540,"[1329.5357855969437, 1330.8676206422685, 1331.487139928435, 1331.1530142989427, 1333.3353064226644, 1333.5553030775263, 1333.5682302458108, 1337.6605378189652, 1338.0408221415612, 1338.0006271187779]"
550,"[1329.9992029416417, 1331.6980615749405, 1331.9454589379575, 1331.5779102197257, 1333.6792711868052, 1334.0058756614042, 1334.0019014361512, 1338.2117876198909, 1338.1626702099327, 1338.2215899007826]"
560,"[1329.425673981052, 1330.9373349686753, 1330.9318291264876, 1331.0628908348242, 1333.455088892077, 1333.9949025594683, 1333.5800699539507, 1337.7279118150045, 1338.2808285670571, 1338.1621610813127]"
570,"[1328.912486135102, 1330.0545196756575, 1330.9215149999804, 1330.9986520303376, 1333.413348398581, 1333.3062334704514, 1333.3392267907725, 1337.6938761991066, 1337.9368839939382, 1338.0268834181904]"
580,"[1328.7274890975552, 1329.6381516268107, 1330.1445333849967, 1330.277504125903, 1333.0612085387168, 1332.9067805411673, 1332.8540844302775, 1337.0681386837703, 1337.8663986428767, 1338.1904969342222]"
590,"[1328.2887274905347, 1329.1754305933177, 1329.9792671478388, 1329.9947004010396, 1332.855178267517, 1332.8008043488653, 1332.7953662438397, 1337.0880030527649, 1337.7830630999845, 1338.1954207094886]"
600,"[1328.4659508382294, 1329.3185941359204, 1330.1747064281642, 1330.1485681361182, 1332.9052642237693, 1332.7499296483652, 1332.6890237366497, 1337.1632258037087, 1337.6545630344337, 1337.9289063066642]"
610,"[1327.6342754633697, 1328.7465065428075, 1330.082749579111, 1329.8886269536358, 1332.7993875446125, 1332.720286145555, 1332.6801480831768, 1337.1665931335187, 1337.5319883462253, 1337.7952677631897]"
620,"[1327.512931849442, 1328.7060328582675, 1330.1133503654335, 1329.7909623923965, 1332.641697700836, 1332.4939989802244, 1332.4601920325774, 1337.1040585280266, 1337.4160698452813, 1337.8163671309824]"
630,"[1327.4049487827215, 1328.7644205467561, 1330.2910787420658, 1330.072582234281, 1332.8316623251355, 1332.7674680831728, 1332.8794721034037, 1337.2960995347587, 1337.3939275485193, 1337.76472745905]"
640,"[1327.5609293439832, 1329.0689741335316, 1330.4934377206082, 1330.2706088385582, 1332.9611799703484, 1332.828914085177, 1332.7413913473852, 1337.4351578330923, 1337.4426636858404, 1338.2387838250988]"
650,"[1327.2764334355852, 1328.578513411549, 1329.899077654551, 1329.6795379993648, 1332.4493260750196, 1332.333065331117, 1332.460143567988, 1336.9634074184285, 1337.2267191197664, 1337.7479795902493]"
660,"[1327.2302138027596, 1328.7309761318302, 1330.0274991896465, 1330.0325719734726, 1332.5868891754026, 1332.7285013379303, 1332.513844129047, 1337.201428310084, 1337.2536592786892, 1338.0306260015263]"
670,"[1326.9320241261923, 1328.3565942384269, 1329.8336666989599, 1329.750295201088, 1332.5911806434005, 1332.3875525944743, 1332.6883142588092, 1336.9810638826916, 1337.2390055462547, 1337.6129620802426]"
680,"[1326.5615322160731, 1328.0070676948312, 1329.4807678495922, 1329.3684134709981, 1332.1926368190154, 1332.1962142602158, 1332.337617851257, 1336.7135099276684, 1337.1356107793445, 1337.5789163155755]"
690,"[1325.9907653855596, 1327.651152153451, 1329.4215460442294, 1329.2118109728744, 1332.0791677013567, 1332.0912779381563, 1332.3568789548376, 1336.7362652097695, 1337.2203404529478, 1337.665020284261]"
700,"[1326.0300754753237, 1327.718857132043, 1329.3173561555025, 1329.136294462417, 1332.0134630622495, 1331.9334819083433, 1332.0516720934922, 1336.4812394268606, 1336.946494316557, 1337.497453799865]"
710,"[1325.9323937718968, 1327.600243966391, 1329.3179484220143, 1329.2244191206867, 1332.1850355441957, 1332.2171349399955, 1332.4199831302756, 1336.5633429065772, 1337.1903907710207, 1337.8128148304827]"
720,"[1325.3470648660534, 1327.4503408150472, 1329.043402478667, 1329.0314226722053, 1331.657892773185, 1331.9404236907744, 1332.3045480705853, 1336.6581886761985, 1337.0746625969437, 1337.486929382289]"
730,"[1325.2337235723376, 1327.3211058033276, 1328.9348296237033, 1328.7781049152686, 1331.537786871489, 1331.5652200201387, 1331.8197346242537, 1336.3793432797554, 1336.9137760177537, 1337.3619994753503]"
740,"[1325.4927615597585, 1327.2849965502048, 1328.8957626731944, 1328.8572884194116, 1331.655637399206, 1331.5243801404263, 1331.7751079450454, 1336.217242455848, 1336.894452538749, 1337.3840197493053]"
750,"[1324.9188707233238, 1326.9487961065358, 1328.8252098756363, 1328.6581977959727, 1331.481918730411, 1331.607390447746, 1331.884809253623, 1336.2946093245262, 1336.8672059748508, 1337.2823031188254]"
760,"[1324.7943731127777, 1326.824522952138, 1328.6511538126672, 1328.5300730193467, 1331.4150508389253, 1331.3833762021004, 1331.7590883194398, 1336.1722923505088, 1336.8256526600258, 1337.343149400329]"
770,"[1325.391992137633, 1326.9682907793258, 1328.8482352816022, 1328.7561791640387, 1331.672449538509, 1331.4862273103136, 1331.7081743519007, 1336.0714488094861, 1336.6530581382924, 1337.302576475071]"
780,"[1324.9230621646757, 1327.154233402646, 1328.914888726772, 1328.8591280798908, 1331.4137240341215, 1331.7067515232625, 1332.0219245552746, 1336.3861927852297, 1337.0395210098766, 1337.412682167122]"
790,"[1325.162087168207, 1326.8168063207536, 1328.654575189985, 1328.546560576838, 1331.433812705745, 1331.2872555675306, 1331.6396334439094, 1335.8675474292615, 1336.6573019766727, 1337.1744351792781]"
800,"[1324.4713336972916, 1326.554269894604, 1328.3986419077085, 1328.4164241295684, 1331.3073948217848, 1331.215177212552, 1331.6964696168548, 1336.1130577050988, 1336.6820680649896, 1337.327815481928]"
810,"[1325.208975845546, 1326.9960542864917, 1328.7947617447483, 1328.7346741988247, 1331.6416350979239, 1331.5194091395724, 1331.835230603973, 1336.057352836572, 1336.6168444989166, 1337.1624823913885]"
820,"[1324.2356881073506, 1326.4831311714884, 1328.292309320219, 1328.1370243339716, 1330.8640503641946, 1330.8673195430592, 1331.181450327483, 1335.6332625766229, 1336.2661851589403, 1336.8999156374457]"
830,"[1324.2675686434823, 1326.2456242947558, 1328.0313932382983, 1328.1270323544236, 1331.035347888478, 1330.7764816035224, 1331.2072252384492, 1335.8138631657648, 1336.2581625654034, 1336.9441985715216]"
840,"[1324.3052173261062, 1326.355727618503, 1328.0888544423563, 1327.9817828182122, 1330.891869264874, 1330.6765598515597, 1330.9402163441114, 1335.427872250855, 1335.9663622641363, 1336.7556132366597]"
850,"[1324.1944024860898, 1326.3552692537214, 1328.0599468634064, 1327.926818489536, 1330.7935167962776, 1330.6934591408078, 1330.9658675193175, 1335.4250563664966, 1335.9534225861344, 1336.7416376724218]"
860,"[1324.2183282016344, 1326.334871201743, 1328.0359858351826, 1327.8955053340212, 1330.7980427298583, 1330.6014930400122, 1330.8720184532285, 1335.3389624128438, 1335.8725136708056, 1336.693997910365]"
870,"[1324.0938306776784, 1326.2520820533089, 1327.9483307197631, 1327.8127936764506, 1330.7102052379855, 1330.5304952904098, 1330.8732825771474, 1335.348589653752, 1335.8996829685013, 1336.6819862550217]"
880,"[1324.055554155454, 1326.2326694205622, 1327.8797888046151, 1327.8061930443455, 1330.682607537125, 1330.5236062862448, 1330.8545711333088, 1335.4094300730924, 1335.905873124606, 1336.6606001733185]"
890,"[1324.0697223869765, 1326.3033979686227, 1327.8684401294577, 1327.7576173639138, 1330.6280011077733, 1330.4766834990176, 1330.8187334705674, 1335.36451556492, 1335.856113075545, 1336.6187559031398]"
900,"[1323.881803079409, 1326.0992867110224, 1327.8093863802542, 1327.6846100410517, 1330.5674022712403, 1330.543530487087, 1330.6834240219332, 1335.3180776531099, 1335.7156031755528, 1336.6989419213571]"
910,"[1324.0003807634932, 1325.5404778523055, 1326.835203002793, 1326.8308920554641, 1330.6745716743021, 1330.4667972707384, 1329.8003089309404, 1333.8775849408946, 1335.7056627717213, 1336.796345903199]"
920,"[1323.9711466488395, 1326.2529554843218, 1327.584249699216, 1327.588807879481, 1330.8681034796584, 1330.6875047173717, 1330.150578989646, 1334.7948221965903, 1335.7525515947498, 1336.6768025263516]"
930,"[1323.9924424707751, 1326.1368428047788, 1327.3759998752612, 1327.592808302194, 1330.570635281087, 1330.5921217085966, 1330.0347567223594, 1334.8419915972638, 1335.2142220487926, 1336.31448666843]"
940,"[1323.783753701648, 1326.1232440979938, 1327.3022743110857, 1327.5079799682896, 1330.5547599403712, 1330.5480452006213, 1329.874639928087, 1334.685727389881, 1335.3184168874666, 1336.3282683877846]"
950,"[1323.4382848764776, 1325.6664948513387, 1326.9821299475989, 1327.2241485247894, 1330.3503076647455, 1330.2563147684725, 1329.8502790084929, 1334.8893563140332, 1335.2193179291933, 1336.3823648450891]"
960,"[1323.381048810659, 1325.5669615655847, 1326.8479140146353, 1327.08859704155, 1330.0258466646546, 1330.1761908380463, 1329.554776484146, 1334.780011549441, 1334.987164085573, 1336.3369344585617]"
970,"[1323.07859362169, 1325.2890050291007, 1326.7428614263072, 1327.0774667931998, 1330.0829224101544, 1329.8677852092305, 1329.7227304449277, 1334.6789291298303, 1334.9169748926226, 1336.3037400077365]"
980,"[1323.142781967183, 1325.292010823488, 1326.6986833451479, 1326.80605500948, 1329.947489243311, 1330.1393087956394, 1329.482910689803, 1334.3754170203017, 1334.7906329858702, 1336.1629724369072]"
990,"[1322.691624438082, 1324.6958263475756, 1326.0542658406196, 1326.1830913575957, 1329.647825216296, 1329.4741420868797, 1328.845278095647, 1333.5459104933257, 1334.5839833649463, 1335.8811683645642]"
