iteration,trainRMSE
0,"[1031.4068431314242, 1031.2969325505355, 1031.279346680014, 1029.6893365919618, 1028.3325900910695, 1027.3146791845957, 1019.3386058317724, 1019.3305653967077, 1023.8741871154352, 1023.905130906134]"
10,"[1020.7273372262601, 1017.3708705067917, 1016.7785494420932, 1015.0139432856996, 1013.6160868086785, 1012.6151791161288, 1004.5733288299826, 1004.5720469315042, 1009.1440117208276, 1009.1700466889114]"
20,"[1010.9814974742759, 1009.6751337356868, 1009.5061180068546, 1007.9238170641672, 1006.595055326478, 1005.6297245475324, 997.5829850543702, 997.5889348737751, 1002.1725737036452, 1002.200604210667]"
30,"[1004.8201629299159, 1003.736731795487, 1003.5932524679941, 1002.0210033174615, 1000.6985225485961, 999.7412349100672, 991.6797145149075, 991.6850489642045, 996.2740519680823, 996.3004293220542]"
40,"[998.3186713606389, 997.3133001008431, 997.1827303133342, 995.6192575518152, 994.3032510063933, 993.3547650695514, 985.2772925957614, 985.2819320882361, 989.8765958705548, 989.9011393163624]"
50,"[991.5201655073118, 990.4305815377209, 990.2888736932395, 988.7310690351221, 987.4217722225309, 986.4830081215226, 978.3885518253065, 978.392429188162, 982.9930012787372, 983.0155253746764]"
60,"[984.005051265406, 983.0753419868595, 982.9581308223477, 981.4120543441372, 980.1109466266533, 979.1830633615479, 971.0709140248364, 971.0740759614768, 975.6808035357051, 975.7012207427339]"
70,"[976.1493805858532, 974.7830530754231, 974.5903917340555, 973.0471386265464, 971.7538413243635, 970.8380538871052, 962.7044155488833, 962.7000067546475, 967.3115525530987, 967.3299354303334]"
80,"[966.437909863258, 965.7846486890056, 965.7106594908435, 964.1909743549332, 962.9096670530962, 962.0083383089434, 953.855241626729, 953.8561918665844, 958.4758838725049, 958.4907479896488]"
90,"[957.7032732189775, 957.0569394233847, 956.9849803811703, 955.4769338443338, 954.2061786934823, 953.3192425263118, 945.1462492697789, 945.1460977220057, 949.7717214343919, 949.7836804554213]"
100,"[948.4846758648602, 947.9426685515651, 947.8862177391688, 946.3928877412828, 945.1339992489571, 944.262804813692, 936.0697275109081, 936.0683804422645, 940.6996040201343, 940.7084205133307]"
110,"[939.0227242488224, 938.5153783439821, 938.4639568294425, 936.9850771720862, 935.7389999878231, 934.8849132795848, 926.6718764528736, 926.6692415494292, 931.305551067385, 931.3109802070232]"
120,"[929.3483400902619, 928.8119898724594, 928.7570387558536, 927.2928466601464, 926.0606670727132, 925.2251426636498, 916.992575463479, 916.9885566828393, 921.6292364879888, 921.6310231217237]"
130,"[919.4269922782, 918.8630262214773, 918.8047677427343, 917.3568087201526, 916.1398916518161, 915.3245118213669, 907.0732404252236, 907.067729475033, 911.7118334853863, 911.7097109771183]"
140,"[909.2965433385731, 908.7119590444091, 908.6514347253299, 907.2214453141723, 906.0212714373276, 905.2277223777334, 896.958971746166, 896.951880099914, 901.5981976949126, 901.5918875018325]"
150,"[899.0040010700629, 898.4076665960031, 898.3459312395423, 896.9358548045661, 895.754043244375, 894.9841409945489, 886.6996483799785, 886.6908598835547, 891.3378779790088, 891.3270896611897]"
160,"[888.6115809062238, 888.004203527623, 887.942465235795, 886.5542783120084, 885.3925605451474, 884.6482196945398, 876.3503209309549, 876.3397151553424, 880.985575881275, 880.9700074161018]"
170,"[878.1830524096038, 877.562924847867, 877.5005104360474, 876.1363463666069, 874.9965991438817, 874.2798859224896, 865.9715113381767, 865.9589866193655, 870.6014415016732, 870.5807799062178]"
180,"[867.7775191951555, 867.1474649523695, 867.0851336799348, 865.7473188745364, 864.6315796255421, 863.9446727386942, 855.6295384368572, 855.6149675563291, 860.251328230115, 860.2252505456148]"
190,"[857.451960152516, 856.8278507545854, 856.767390479987, 855.4585819477049, 854.369086509546, 853.714304610912, 845.396985176765, 845.3802327555111, 850.0073191324498, 849.9754940114133]"
200,"[847.2962658333902, 846.6836929644965, 846.624812475755, 845.3477245768041, 844.2868281593965, 843.666602321785, 835.3525774847791, 835.3335328228641, 839.947619429581, 839.9097091012919]"
210,"[837.3899566423851, 836.7981863199687, 836.7412611375024, 835.4988258383912, 834.469071277673, 833.8859710686144, 825.5817799985796, 825.5603180940577, 830.157080673298, 830.1127437511134]"
220,"[827.4242677089579, 826.523099882773, 826.4709120134291, 825.2695707274206, 824.2764980565436, 823.736497393458, 815.4515656440623, 815.4273664261298, 819.9998352048552, 819.9481805753742]"
230,"[817.6247993244053, 817.0270457495119, 816.979604849263, 815.8221279678592, 814.8680162813156, 814.3730855129082, 806.117004554823, 806.0899742261972, 810.6323927564654, 810.5732372656005]"
240,"[808.8943570497117, 808.3282803163512, 808.2876867693161, 807.1771086504647, 806.26442103777, 805.8166703458078, 797.5999875329244, 797.5700974774217, 802.0761432129715, 802.0092936449646]"
250,"[800.8854110336172, 800.3627869731478, 800.3309038848646, 799.2711941566768, 798.403216634934, 798.0056443931123, 789.840778922217, 789.8079010079246, 794.2699674191462, 794.1951157669835]"
260,"[793.7212238608221, 793.2551254217801, 793.2339365269165, 792.2291683809533, 791.4092368967989, 791.0647666763518, 782.9655344073906, 782.9295747333721, 787.3393690379424, 787.2562406758558]"
270,"[787.5191656506028, 787.1248483747371, 787.1165376999567, 786.1709018739996, 785.4024217389123, 785.1139342202354, 777.0955571065657, 777.0564336386351, 781.4048823851903, 781.3132357640542]"
280,"[782.3984179811047, 782.0949950128759, 782.101881010595, 781.2196283631594, 780.5060189087285, 780.2762928693567, 772.3553532265818, 772.3130008164844, 776.5903568438723, 776.4899909562569]"
290,"[778.4270925745096, 778.2915451060246, 778.3169094661326, 777.5020248739719, 776.8466559662767, 776.6783485860304, 768.872627469083, 768.8270006441587, 773.0229200144572, 772.9136831134466]"
300,"[775.6344773080411, 775.8461100470251, 775.891629679165, 775.1462285554782, 774.5523481707197, 774.447903529047, 766.7761901647264, 766.7272637926418, 770.8309647130893, 770.7127653464092]"
310,"[774.1392173418988, 774.876137088797, 774.9477310706487, 774.2794693765208, 773.750107052447, 773.7115711074417, 766.1932793848856, 766.1410637663643, 770.141525158851, 770.0143413294867]"
320,"[773.879037825406, 774.9535091712474, 774.9904696897131, 774.3126755393555, 773.7726568836028, 773.7235605146278, 766.179699325971, 766.1280017005183, 770.1455275252655, 770.0197630395746]"
330,"[773.1375132700437, 774.8888557012805, 775.0714057606154, 774.3637262458583, 773.8147830014353, 773.7582133426199, 766.1957199347445, 766.1443984229386, 770.174380366816, 770.04966676094]"
340,"[771.8359944722123, 774.6855348889386, 774.9551106030232, 774.2790913403858, 773.7500553445606, 773.7138444762772, 766.200447611863, 766.1481238969508, 770.1453248523748, 770.0178723390535]"
350,"[771.2956702969902, 774.4616391666847, 774.9509860899244, 774.2919119773508, 773.7716093438536, 773.745360444536, 766.2559335977628, 766.2031291192972, 770.1844012804659, 770.0556488294899]"
360,"[770.1097774381918, 774.3896173239693, 774.9518971768275, 774.2810680922547, 773.7489733720525, 773.7134188695611, 766.1994475732662, 766.1471124033538, 770.1447433397321, 770.0173253916278]"
370,"[769.5575498691011, 774.2513602177961, 774.9280084833067, 774.2935032473847, 773.7639537351291, 773.7399648266118, 766.2481944801808, 766.1953264669265, 770.1783808091351, 770.0497686783197]"
380,"[768.4767337617316, 773.5923821399034, 774.3042537598993, 773.8217992984114, 773.3303905261132, 773.3765588989032, 766.0589722450588, 765.9222369898823, 770.0415100194829, 769.9226298958428]"
390,"[770.212471083505, 773.8359577504436, 774.428095987696, 773.9225147639556, 773.4306107701037, 773.3235266333348, 765.7538696545574, 765.7271253578019, 769.95119653841, 769.7509627022508]"
400,"[768.1319002090855, 772.8759940105105, 774.0171013591457, 773.5223926558224, 773.0383907787073, 773.0091218868009, 765.5757934066069, 765.538361670048, 769.7104863107317, 769.5610671302147]"
410,"[767.3442073852018, 772.4306329231692, 773.7960858779841, 773.3046296996799, 772.8670757058986, 772.8622151288278, 765.4718138177241, 765.4176089576769, 769.6430505287393, 769.517476577479]"
420,"[766.9766466121147, 772.1636300089502, 773.5041977831901, 772.9676228318906, 772.4913964841467, 772.4962417212897, 765.1273793738085, 765.0493969261788, 769.3240443392863, 769.3244647447186]"
430,"[766.6214287102349, 771.3845913783114, 772.7849430315032, 772.466613559453, 772.0676368272945, 772.1296082430919, 764.9045412017236, 764.6986876994723, 769.1245387020873, 769.1454409080192]"
440,"[765.8163504898004, 771.6296507340592, 772.414596383765, 772.0669874538333, 771.8178366746018, 771.8908322264764, 764.8243318549227, 764.699233602454, 769.2084013951024, 769.2482021138106]"
450,"[765.4720944699567, 771.202255934491, 772.1167163742474, 771.8453844019901, 771.528879498473, 771.5651910676976, 764.4425404025568, 764.3190112201045, 768.8270901697487, 768.9857952155758]"
460,"[765.3317553148617, 771.1239111186676, 771.570452123169, 771.2132912182369, 770.6804249705161, 770.7208893252688, 763.5611645602959, 763.4512089195725, 768.2219871516417, 768.4174729564714]"
470,"[765.2033647748095, 770.7760709045019, 771.2173464704892, 770.5772633802962, 770.3847204948837, 770.1202117350633, 763.1967610066679, 762.9674374567663, 767.9113186635535, 768.2009839001491]"
480,"[764.6597406145368, 769.9967149893871, 770.8572461204319, 770.3125874096075, 770.1524162489527, 769.7192108514347, 762.9361399222587, 762.636938116414, 767.7017315753662, 767.973336146635]"
490,"[764.7230446787788, 770.0415079988, 770.2814926544759, 769.7138081158923, 769.1631040881903, 768.489470615929, 761.6063668723439, 761.6320619231312, 766.918757835951, 767.7764411811584]"
500,"[764.8350676585603, 769.7967349218225, 770.2533030897757, 769.700093000532, 769.1469437262973, 768.610652994819, 762.0226340397338, 761.9174893214358, 767.1012525192871, 767.6548345831663]"
510,"[764.4544291915106, 770.1915660145295, 770.3773281934775, 770.1766618711139, 769.5713354961362, 769.0043220417823, 761.0207972861625, 762.7357473198367, 767.5391616706827, 768.2923566204896]"
