iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1053881.1,1257555.8,1026.58,1121.3971
10,1024895.7,1229181.8,1012.36,1108.6772
20,1010017.56,1214073.0,1004.99,1101.8391
30,998132.2,1201237.4,999.06,1095.9988
40,985361.1,1187325.8,992.64,1089.6336
50,971756.44,1172563.0,985.77,1082.8383
60,957340.4,1156891.2,978.43,1075.5772
70,941155.94,1138515.6,970.12,1067.001
80,923872.3,1120437.0,961.17,1058.4949
90,907199.94,1102236.9,952.46,1049.8624
100,889957.44,1083396.0,943.36,1040.8506
110,872296.44,1064058.1,933.96,1031.5194
120,854302.1,1044310.8,924.27,1021.9027
130,836052.3,1024228.3,914.35,1012.029
140,817639.1,1003906.06,904.22,1001.9384
150,799164.7,983446.2,893.95,991.6756
160,780732.6,962955.5,883.58,981.2898
170,762458.06,942542.44,873.18,970.833
180,744453.25,922324.25,862.81,960.364
190,726835.44,902420.44,852.53,949.9447
200,709732.6,882954.25,842.44,939.6431
210,693274.06,864061.1,832.62,929.5353
220,676447.6,844447.44,822.45,918.9247
230,661004.5,826322.94,813.01,909.0097
240,647080.94,809665.0,804.4,899.8004
250,634488.56,794271.6,796.54,891.2061
260,623390.3,780305.9,789.54,883.3361
270,613937.56,767918.4,783.53,876.2966
280,606286.2,757267.2,778.63,870.1981
290,600592.06,748547.25,774.97,865.174
300,597011.1,741982.94,772.66,861.3729
310,595717.25,737799.75,771.82,858.943
320,595703.3,738828.94,771.81,859.5443
330,595625.0,739850.2,771.76,860.1388
340,595336.4,738666.5,771.57,859.4503
350,595256.5,739018.6,771.52,859.6556
360,595022.7,739080.0,771.37,859.6915
370,594946.7,738808.25,771.32,859.5334
380,594274.0,739986.06,770.88,860.2185
390,594503.94,741772.5,771.03,861.2558
400,593678.0,740171.0,770.5,860.3259
410,593319.7,739576.94,770.27,859.9805
420,592822.2,739199.3,769.94,859.7603
430,592191.06,738810.0,769.53,859.5333
440,591927.44,738531.8,769.36,859.3715
450,591418.25,738805.94,769.03,859.5307
460,590494.1,739434.8,768.43,859.8959
470,589919.56,739762.56,768.06,860.0868
480,589365.1,739977.94,767.69,860.2108
490,588353.4,739770.25,767.03,860.0898
500,588458.6,739217.75,767.1,859.7696
510,588816.9,740122.8,767.34,860.2955
520,587332.75,739777.94,766.37,860.0949
530,586885.25,739305.06,766.08,859.8198
540,586214.4,740697.94,765.64,860.6273
550,587039.6,739448.6,766.18,859.9035
560,585371.2,742709.6,765.09,861.7956
570,585168.0,739815.44,764.95,860.1144
580,588560.75,743055.56,767.17,861.9978
590,584815.94,742680.5,764.73,861.7789
600,583243.25,739837.94,763.69,860.1253
610,585771.25,737662.6,765.35,858.8639
620,584829.44,737916.4,764.74,859.0133
630,586909.6,741226.75,766.09,860.9349
640,583926.3,741085.25,764.14,860.8531
650,583724.9,741005.0,764.01,860.8084
660,585200.7,741279.7,764.98,860.9653
670,583695.25,743466.2,763.99,862.2312
680,585736.3,742123.6,765.32,861.4556
690,583079.5,740718.06,763.59,860.64
700,583480.4,741472.3,763.85,861.0774
710,583562.4,743757.3,763.91,862.4015
720,583712.1,743801.0,764.0,862.4233
730,585240.8,742957.2,765.0,861.9358
740,582704.25,743183.56,763.34,862.0705
750,583494.0,742558.56,763.86,861.7073
760,584295.94,743530.06,764.38,862.2669
770,584804.8,740477.25,764.72,860.4968
780,583723.8,741122.25,764.01,860.8716
790,580568.9,740264.7,761.94,860.377
800,582890.94,740432.6,763.46,860.4752
810,582501.6,738188.7,763.2,859.167
820,579715.9,738390.25,761.38,859.2855
830,578878.8,736210.25,760.83,858.0126
840,579957.2,739103.8,761.53,859.7018
850,578013.44,739630.44,760.26,860.007
860,588069.4,744243.6,766.84,862.6843
870,584834.8,742486.2,764.73,861.6647
880,582332.6,739636.56,763.1,860.0115
890,583021.9,743810.25,763.54,862.4286
900,580851.8,745364.9,762.12,863.3276
910,581645.94,737763.44,762.64,858.9209
920,581883.6,738072.8,762.8,859.1056
930,579289.3,743472.6,761.09,862.2385
940,577606.25,742994.25,759.98,861.9628
950,578098.7,742145.75,760.3,861.4725
960,578731.1,742266.0,760.72,861.5427
970,579169.6,745569.9,761.01,863.4485
980,585272.44,745113.4,765.02,863.1875
990,582267.5,749855.0,763.05,865.9264
