iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1055394.8,1235045.6,1027.32,1111.3196
2500,594343.44,724097.06,770.93,850.9277
5000,593420.25,724928.2,770.33,851.4169
7500,591497.9,728819.4,769.08,853.7012
10000,589985.2,731303.44,768.1,855.1529
12500,584577.56,728145.06,764.57,853.3009
15000,570562.75,738667.5,755.34,859.4265
17500,557265.8,763013.06,746.48,873.4805
20000,549467.1,755666.8,741.2,869.2787
22500,545831.8,763294.7,738.73,873.6201
25000,584159.2,737247.9,764.27,858.6012
27500,592720.06,723397.5,769.88,850.5169
30000,593588.94,732279.5,770.43,855.7172
32500,683127.06,826398.2,820.5,902.9507
35000,679881.9,836515.9,818.56,908.9611
37500,769292.44,930490.6,868.72,957.0155
40000,598140.8,743469.75,773.37,862.1806
42500,588399.94,733073.06,767.05,856.1501
45000,585021.25,733254.3,764.82,856.257
47500,588680.25,726576.5,767.24,852.3867
50000,590326.0,731229.5,768.31,855.0891
52500,589773.44,730968.1,767.95,854.9433
55000,592122.06,738003.75,769.49,859.0423
57500,589428.44,741336.5,767.73,860.9742
60000,691464.7,826903.3,826.12,903.6509
62500,589435.75,726905.56,767.74,852.5702
65000,595302.44,737794.4,771.55,858.9438
67500,593223.56,745237.75,770.2,863.2416
70000,591916.1,741066.1,769.35,860.8283
72500,588781.4,750888.06,767.31,866.5178
75000,593770.94,740910.25,770.55,860.7226
77500,591863.3,739943.4,769.32,860.1699
