iteration,trainRMSE
310,"[919.3083031211123, 917.6014161064661, 1000.472331636288, 1001.1619697687568, 1000.4137435550309, 1000.9979169010455, 1001.406666997252, 1001.0816647860808, 1002.8725355273812, 1003.4943028271161]"
320,"[919.0659487387849, 917.6193909603963, 1000.6629986062171, 1001.4059832819539, 1000.5401990182045, 1001.0172511408921, 1001.454999213848, 1001.5806489918297, 1003.1771689183511, 1003.4935794382728]"
330,"[919.0040583239578, 917.5461555861027, 1000.6793571063523, 1001.1973837045475, 1000.4817071604332, 1001.2748518648098, 1001.5039090953577, 1001.4135969060447, 1003.2276257007069, 1003.4562332919105]"
340,"[918.7486078149111, 917.7277361357363, 1000.565514258609, 1001.3855626070318, 1000.4785214942581, 1001.1380482417571, 1001.3908737504332, 1001.3588907708303, 1003.1361481121829, 1003.3902056455962]"
350,"[918.3178236813325, 917.4102704400756, 1000.4495693681146, 1001.3108963764225, 1000.3208026823849, 1001.0167002696619, 1001.6856041927696, 1001.7048724371701, 1003.0940280112345, 1003.6586463285496]"
360,"[918.5962322317945, 916.9633099273987, 1000.1631728766284, 1001.2351025088349, 1000.5470902307783, 1001.1377562321914, 1001.6850679341196, 1001.434264575309, 1003.1263005557872, 1003.3267667094087]"
370,"[920.6190920907895, 917.218733232689, 1000.0278311334839, 1001.4344104971058, 1000.5251944193909, 1001.2982022843488, 1001.339271184007, 1000.0849594758796, 1001.9924835134892, 1003.0642095566176]"
380,"[919.8686508804658, 916.6472512950994, 999.8710442810135, 1001.501204350861, 1000.2382002350178, 1001.1982321033396, 1001.1611727868531, 1000.5932463140624, 1002.0479297953808, 1002.9942854058341]"
390,"[919.424312362552, 916.5229437282877, 999.6219177953697, 1001.4568984954452, 1000.1793873663172, 1001.127671415384, 1000.9573457786066, 1000.079227494527, 1001.8909120670892, 1002.9662130733703]"
400,"[920.1074901099599, 916.4441258163001, 999.2570099574535, 1000.8416139332746, 999.7635928299882, 1000.7362074591323, 1000.3364160752735, 1000.1242006946314, 1001.5803832926284, 1003.1668410327588]"
410,"[926.2809870477345, 918.1258413270965, 1001.4154168360067, 1001.8605221389322, 1001.3605052189915, 1002.3448335335037, 1001.7831656492273, 1001.724177682936, 1002.7828423215135, 1003.7519829664394]"
420,"[921.8960833703371, 916.1750031741303, 999.2349738581395, 1000.7978341830132, 999.9908078337411, 1001.3488262526694, 1000.9472393585311, 1000.2276097727595, 1002.3052070097782, 1003.5433497280054]"
430,"[920.7303705082918, 915.6745710886978, 999.1252651497238, 1000.1286079675482, 999.6134756733599, 1000.8581434090529, 1000.8019104193983, 1000.1333530277809, 1002.1384466537469, 1003.6612949931429]"
440,"[920.3418306542954, 915.5558292513692, 998.6866136614943, 1000.2365606291781, 999.3781157877605, 1000.9983207578938, 1000.5960338587059, 999.5933308589754, 1001.9598962802993, 1003.4143174059094]"
450,"[919.405361183795, 915.5209314254931, 999.1021622139187, 1000.237579144809, 998.8759177965226, 1000.6529776060725, 1000.5467361593361, 999.0672683189, 1001.4013176731912, 1003.8369653862005]"
460,"[919.7913224523272, 914.9986983640382, 998.6425605992854, 999.2121469821167, 998.7172550998225, 1000.8416492080983, 1000.2061365262313, 999.5015549462036, 1001.407100242047, 1003.8230622490318]"
470,"[917.4625693990653, 915.2058305467382, 997.9776413528813, 998.7210498637534, 998.5821395388213, 1000.3952031852778, 1000.1187875849262, 1000.1580140997662, 1001.7818574453677, 1004.3105381388372]"
480,"[916.8966271871378, 915.387325167876, 998.5288709708525, 998.0254697869026, 998.194459904913, 1000.2797954291158, 999.6141840703344, 998.8201534283455, 1000.5251499564359, 1004.0745875883385]"
490,"[917.6412990757864, 915.4533320951009, 998.4994535877352, 998.2110506658736, 996.6851835094852, 999.8590795077604, 997.9887596078073, 997.8416871750262, 1000.3047881205781, 1003.932110805624]"
500,"[917.3699679661578, 915.2284818465146, 998.6717130336013, 997.429043596804, 995.9075648633432, 998.8810459622383, 998.1768203405176, 998.0387327138217, 999.9204661796982, 1003.7236785607364]"
510,"[916.6834058212495, 915.8649419435648, 998.6333235821476, 996.3518018953503, 994.0748682222564, 998.4094810156718, 997.1731173367684, 996.1515362635366, 998.9636644630193, 1002.4639844086058]"
520,"[917.0242142003249, 915.0108847909003, 997.369718731361, 995.6451396047464, 993.826270802579, 998.2018576633407, 995.0442558888383, 994.0768163317722, 996.2563568275541, 1003.2139902438233]"
530,"[916.6574980272593, 914.943166685778, 996.9380152900854, 994.4639653700251, 993.2481964066029, 998.7605554883288, 994.4058320013662, 993.7591979674852, 995.2444005570533, 1003.681971316171]"
540,"[916.4299415350765, 914.5615885539091, 996.4896528171931, 993.9804088536222, 992.9726854432766, 998.7089091538321, 994.211850850375, 993.8267968098668, 995.1152518195339, 1003.4446447475511]"
550,"[915.9448967887853, 914.3304809951966, 996.0719490345912, 993.5450732355611, 992.8074443108505, 997.9673806191814, 994.7883908010045, 994.6978202747612, 996.9474104384577, 1003.506756076915]"
560,"[915.8775408343176, 914.5876158118984, 996.7176033631478, 994.6981739267623, 993.2424920481828, 997.1876679301364, 993.8618798727803, 993.7263475062957, 996.2571397209347, 1003.0326297211365]"
570,"[915.981141556894, 914.6327444559194, 996.5127247836597, 993.8097152044206, 992.1688503555661, 998.7406655742484, 993.2082925483285, 993.2199465460451, 994.9784331415557, 1002.3915715684683]"
580,"[915.7791036189303, 914.3767415832476, 996.0217918714517, 992.6937608864741, 991.7264442293879, 998.275650024397, 992.3981367087512, 994.0466018230337, 994.9192010893356, 1002.1606114620213]"
590,"[915.6965866462498, 914.2242816843209, 995.4771320661623, 992.4307529476249, 991.8796059246072, 997.8965144237511, 992.5677904738423, 994.2044365430155, 995.4306049410882, 1002.3710712343919]"
600,"[915.5460869158705, 913.913057008841, 995.4039368079743, 993.0305009678481, 991.3300948313451, 996.8392227899811, 993.1318054027624, 993.1875964239669, 995.5184508726568, 1000.9556852740527]"
610,"[915.449604436661, 913.7559667973417, 995.1890099616421, 993.0317609889737, 991.2625914029079, 996.5401052534633, 993.0938439283409, 992.945960638952, 994.7664381395318, 1001.5856657150911]"
620,"[915.212296169654, 913.9940870605944, 995.6324884738204, 992.9437944766881, 991.6204118447902, 997.1665902266401, 993.256262331386, 994.1925397815548, 995.6129985407403, 1000.3226926862418]"
630,"[915.3880308933251, 913.6000809338892, 994.6023965971585, 991.291173347092, 991.5132404255917, 996.0020665429389, 993.2630937676206, 992.5649131865815, 994.4819978396412, 1001.6273515634056]"
640,"[915.5520554698282, 912.8775125799449, 994.5723898509956, 993.8412201300335, 993.7150084547137, 997.5855753707721, 993.1796745522172, 993.9316361807196, 997.2480531683351, 1004.0061237762909]"
650,"[915.1211771794447, 913.304801620686, 994.2192719236372, 991.0713262329695, 990.6795621395512, 995.7637696819711, 992.3795615715743, 993.0391684630974, 994.0557997293911, 999.6544264575463]"
660,"[915.011616012526, 913.4135473746277, 994.0298119129769, 991.8094096340603, 991.2418213490547, 995.2732243021953, 993.1973529526413, 993.4743077709843, 994.2145285485421, 999.6002108649849]"
670,"[914.8954399116268, 912.5324205789116, 993.6002658400639, 991.6677713428181, 990.7090302134632, 995.414230670156, 991.7355300686462, 993.3182640779879, 993.8707677980293, 1000.8867198583026]"
680,"[914.9042790517195, 913.6052126794084, 994.8429437802913, 991.9543455671844, 990.8555886425962, 996.4040573324171, 992.8489434080252, 992.9225202184283, 995.1735968269908, 1000.5748969548014]"
690,"[914.872623458591, 913.4090862028919, 994.1862808946247, 990.8450445144988, 990.1037705809, 995.7711163836752, 992.8377647561749, 992.4757664583693, 992.9036747032128, 1000.0827584222237]"
700,"[915.5809241314199, 912.200216431724, 995.1704097190454, 993.36107639968, 996.0581846082383, 994.6256471432814, 994.7377662729399, 992.095676155376, 995.6388739756487, 1001.7484143537557]"
710,"[914.7140332580121, 912.9757500767454, 993.5690673522721, 990.9092662712968, 990.150614902662, 995.5478734002121, 992.2315456743039, 991.9401014968431, 992.5055388298812, 1000.6641863250762]"
720,"[914.6659192033438, 913.4277461926451, 994.0715586634497, 991.0603332336035, 990.2946105527922, 995.4236418761554, 992.8381945459392, 992.9975231387357, 993.2249568022053, 1000.0892078111195]"
730,"[914.8218750933233, 912.9952141042462, 993.007853842859, 989.8302346713496, 989.5689977368042, 994.9180221006625, 991.1079340013605, 992.2892816142604, 991.7975927160651, 999.159540199257]"
740,"[914.7200951819036, 912.7329741238268, 992.856163464923, 989.6814746822456, 990.037031697455, 994.2467277130509, 990.7707012992223, 991.8920153710294, 992.2654379327245, 999.5551338595563]"
750,"[914.4950732454216, 913.2966365577277, 993.9825514529601, 990.9833098938172, 989.9180139953571, 996.8627931820018, 991.6250439232248, 992.0228729374799, 992.8151823485534, 998.2432773497335]"
760,"[914.6906814926648, 913.0298422480604, 992.4537280396152, 989.7923711063922, 988.7075257661202, 995.399184639833, 989.9567671552805, 992.4308835213191, 992.9106497275131, 997.4963118626996]"
770,"[914.4475033522673, 912.0416693530248, 992.8677168724628, 991.4770327560441, 989.8046727465528, 994.5687150258736, 991.476503020117, 992.709048493314, 994.0851194930277, 1001.1079963101728]"
780,"[914.4128354495637, 912.7105898951872, 992.1270792757979, 990.3760208524255, 988.6534208238767, 994.3195213027042, 990.3088515405824, 992.3057951081737, 993.1704140152649, 999.5021533324101]"
790,"[914.4620752300098, 913.9741447257453, 994.5013279283579, 992.9360309553359, 991.2588887138213, 996.1547085459927, 992.6892595545252, 993.4203665106803, 994.5104476855902, 1001.2387222806791]"
800,"[914.3072103531161, 912.8593194968158, 993.267820649542, 990.3486051678292, 989.3601358118498, 994.2326156157228, 992.1828258916368, 992.3459279414875, 992.2727611074384, 999.525722387255]"
810,"[914.3804630036585, 912.2456927035731, 994.0263243466346, 991.909191190047, 996.1180860314616, 996.0292431678635, 992.690629751443, 993.1131467391767, 995.0123875766458, 1003.068202602814]"
820,"[914.4453700699119, 912.8469629688111, 991.2880060304954, 989.7077846041592, 990.5052792658778, 992.8466377799282, 990.5033017316459, 991.6715495713252, 992.5637640829864, 1001.0604364830165]"
830,"[914.5664119477128, 912.57318669994, 992.8315728768001, 991.6806326322745, 993.6809411613929, 994.4714565930466, 992.2118472190086, 991.3599269560814, 993.4467088306969, 1000.2924588955841]"
840,"[914.4154898675151, 913.0368418533002, 991.5641683859159, 988.7792644763531, 989.6743628716018, 994.6867520701014, 990.6023926797484, 992.3175568736181, 991.5269321069087, 997.3489477645107]"
850,"[914.113593457469, 912.7087002711033, 991.0243099929543, 991.2183874371422, 991.1833282921812, 993.9968602344848, 991.4894705150227, 992.676666265029, 993.943253158892, 1000.373859546791]"
860,"[913.8511325177672, 912.4286979611817, 992.7797987440221, 989.2336786988325, 987.6918638177991, 994.8320352524952, 990.8335779433567, 991.3309052396608, 991.1584795345881, 1000.2554143451803]"
870,"[914.1319174680949, 912.9562510770252, 993.310155210916, 990.0447634551814, 988.5185019590546, 995.1301026283508, 991.7012736623451, 992.4293353379845, 992.8783431403369, 999.12477018833]"
880,"[913.7949725804078, 912.278851536236, 991.4025281849163, 989.9505088330108, 990.7843345442574, 993.5822401230962, 989.8031348015396, 991.338200623687, 992.2824230838747, 998.4458479073934]"
890,"[913.8429897453977, 911.504678502143, 991.8246310941495, 990.8138474088901, 989.8669196122213, 996.1649557035631, 988.7362034442313, 991.9049472398495, 992.4237203766166, 998.2456423478627]"
900,"[913.7612636418382, 911.917384702646, 992.0569307341661, 989.2409282886528, 987.5044296806358, 994.3037111576099, 988.4202537854635, 990.7134260120691, 992.3795034629935, 995.8556320506555]"
910,"[915.1615631606911, 912.221709171778, 991.436768578049, 988.9365297697129, 987.8426308701313, 993.1624305336944, 988.0135166659127, 990.3515032681138, 991.0839668008948, 994.3832633425124]"
920,"[916.5881421707087, 911.4267384679947, 990.5589212510974, 989.322448948547, 989.6291029149385, 994.7683553015263, 987.9028282104907, 990.2335332241112, 991.5012456213261, 999.321159336588]"
930,"[914.3241479789287, 912.1520206043427, 992.6781289559411, 989.7011727841319, 987.1207365534449, 992.6607343326734, 988.989899325707, 989.337741601653, 990.6571325793486, 995.5595101357703]"
940,"[913.6583699977716, 911.6676611172799, 991.8300702332418, 989.3300478582447, 988.216991790389, 992.0311540164317, 987.5968436889381, 989.058600540173, 990.3803632181958, 993.6669191872828]"
950,"[913.1960493286813, 911.6010066550183, 990.7911104021535, 988.4313415452865, 988.4954103088771, 992.4664077044483, 986.8008566526363, 987.2665769151646, 988.9543136074851, 994.5294750654186]"
960,"[913.567084351896, 910.7464594130479, 990.7088174176681, 987.7687130599012, 986.3657614409378, 992.4144361473961, 986.144624283901, 989.4628448710154, 989.3922099528634, 992.8253892868229]"
970,"[913.4075503342905, 911.9036510715746, 991.6287025100856, 988.8334724186432, 986.2782810673764, 993.3624110514547, 988.3922910567529, 988.3807633939825, 990.5825781232345, 993.8883311567372]"
980,"[913.5191607656534, 911.8440643625239, 989.8908364300344, 988.3023788309349, 991.5378458746154, 996.4835619607007, 986.1832974162018, 986.1003006267824, 990.3514092863559, 996.2069122951697]"
990,"[913.4002856003347, 911.5827060738475, 989.5667125328895, 987.328876095724, 985.7639088392817, 990.2977391092203, 986.5157188037423, 987.7164322513491, 988.0669667394502, 993.04421876114]"
