iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1156268.0,2696041.8,1074.77,1641.6909
10,1138910.8,2669161.0,1066.71,1633.4624
20,1129237.1,2654735.2,1062.19,1629.034
30,1121290.6,2641520.5,1058.44,1624.9739
40,1112897.5,2627473.8,1054.48,1620.6406
50,1104089.4,2612282.2,1050.3,1615.943
60,1094550.4,2596390.5,1045.76,1611.0104
70,1084708.1,2579347.2,1041.05,1605.7082
80,1074906.9,2561944.2,1036.34,1600.2774
90,1065012.4,2544089.0,1031.56,1594.683
100,1055130.9,2525886.8,1026.77,1588.9598
110,1045270.75,2507052.8,1021.96,1583.0191
120,1034849.1,2486640.8,1016.85,1576.5485
130,1025162.94,2466840.2,1012.08,1570.2552
140,1015717.94,2446591.2,1007.39,1563.7984
150,1006962.6,2426581.5,1003.03,1557.3909
160,998913.2,2406848.5,999.01,1551.0469
170,991830.8,2387780.2,995.45,1544.8891
180,985529.4,2368961.2,992.27,1538.7917
190,980357.2,2350641.2,989.65,1532.8367
200,976572.4,2333249.5,987.72,1527.1616
210,974122.94,2317094.0,986.46,1521.8704
220,973240.4,2304999.2,986.0,1517.8998
230,972802.06,2303221.8,985.78,1517.3224
240,972341.1,2301876.5,985.53,1516.8593
250,972231.5,2305277.0,985.47,1517.9941
260,971975.4,2303368.5,985.34,1517.3609
270,971730.9,2302336.0,985.21,1517.0293
280,971841.94,2300439.8,985.26,1516.4044
290,971724.4,2302481.5,985.2,1517.0789
300,971504.0,2304791.8,985.1,1517.8387
310,971095.9,2302581.0,984.88,1517.1125
320,971341.1,2301796.8,985.0,1516.855
330,971296.8,2301478.2,984.98,1516.7488
340,971204.8,2305460.5,984.93,1518.065
350,971147.1,2304491.0,984.9,1517.7439
360,970998.94,2301337.0,984.82,1516.705
370,970839.1,2303866.5,984.76,1517.5307
380,970563.7,2301571.8,984.61,1516.7753
390,970193.9,2299671.2,984.42,1516.1492
400,969809.8,2298888.0,984.24,1515.8835
410,973504.5,2316472.2,986.14,1521.6477
420,970609.25,2306280.2,984.65,1518.3012
430,969915.44,2301297.8,984.29,1516.6617
440,969502.4,2299173.2,984.08,1515.9603
450,969095.6,2298810.5,983.86,1515.8412
460,968797.3,2299447.0,983.71,1516.0463
470,968346.56,2293614.0,983.47,1514.1242
480,967479.4,2302248.5,983.03,1517.0025
490,966681.4,2307043.5,982.64,1518.5636
500,966076.56,2302545.5,982.33,1517.0768
510,964365.0,2292721.5,981.48,1513.8269
520,962560.94,2295389.2,980.57,1514.7079
530,961859.0,2294757.2,980.21,1514.5039
540,961398.4,2299443.0,979.97,1516.0143
550,961581.75,2293646.8,980.06,1514.1256
560,961295.1,2296548.8,979.92,1515.0898
570,960588.2,2294925.0,979.56,1514.5367
580,959949.44,2293137.2,979.24,1513.9524
590,959909.44,2295255.0,979.22,1514.6384
600,959253.5,2294201.0,978.89,1514.3244
610,959012.7,2293721.2,978.76,1514.137
620,959474.94,2294416.5,979.0,1514.3658
630,958362.94,2291489.5,978.43,1513.41
640,960796.8,2293013.0,979.65,1513.8857
650,957366.8,2293958.5,977.93,1514.2058
660,957758.3,2293194.0,978.13,1513.9585
670,957253.3,2289399.8,977.86,1512.7162
680,958320.25,2286054.2,978.41,1511.6309
690,957011.8,2291330.8,977.75,1513.3635
700,959750.3,2294338.8,979.12,1514.3533
710,956569.4,2298106.5,977.52,1515.5818
720,957135.0,2286471.0,977.81,1511.7688
730,955432.25,2291196.0,976.95,1513.3207
740,955291.25,2289098.2,976.88,1512.6265
750,956374.6,2292275.0,977.42,1513.6646
760,954911.44,2290244.2,976.69,1513.0075
770,956465.75,2286715.2,977.46,1511.8333
780,955124.4,2285002.2,976.79,1511.2802
790,958531.9,2286816.5,978.51,1511.8933
800,955681.75,2304392.8,977.07,1517.6872
810,959249.44,2311209.2,978.86,1519.9447
820,955034.2,2298309.5,976.74,1515.6637
830,956955.4,2291566.0,977.71,1513.4654
840,954336.1,2299824.5,976.4,1516.1779
850,956089.75,2288822.5,977.27,1512.5241
860,954447.3,2285412.0,976.44,1511.4169
870,955588.8,2300530.8,977.02,1516.4127
880,954300.6,2298078.2,976.37,1515.6141
890,954644.3,2305719.5,976.53,1518.1202
900,952817.5,2299267.5,975.62,1515.9566
910,952083.9,2296204.0,975.26,1514.9708
920,953796.9,2300300.0,976.13,1516.3063
930,952215.1,2285618.8,975.32,1511.4402
940,951092.94,2294714.5,974.74,1514.4572
950,950132.0,2299452.5,974.25,1516.0534
960,949518.56,2305465.8,973.94,1518.0571
970,950940.75,2291958.8,974.67,1513.5466
980,951691.3,2307968.0,975.04,1518.8411
990,948298.44,2313484.2,973.33,1520.6415
