iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1055494.1,1234234.0,1027.37,1110.9542
2500,553218.56,737258.4,743.77,858.607
5000,492886.62,786061.6,702.02,886.5479
7500,458707.06,833701.44,677.26,913.0454
10000,416750.75,887688.4,645.4,941.9559
12500,374685.22,882181.75,611.71,939.0393
15000,316604.9,903105.8,561.3,950.1234
17500,343426.28,912036.0,585.49,954.718
20000,310115.1,945968.75,556.11,972.4664
22500,344925.6,941964.9,586.56,970.4429
25000,265731.94,968654.4,514.64,983.5338
27500,306995.03,972683.6,553.55,986.0564
30000,222789.69,981317.6,469.84,990.3456
32500,273925.97,915175.44,522.5,955.9847
35000,187132.23,966860.94,430.38,982.6457
37500,218068.31,969124.0,465.65,983.9443
40000,211862.61,988366.7,459.1,993.8838
42500,199353.62,1046527.4,445.51,1022.6687
45000,200279.02,1006757.56,446.3,1002.7973
47500,229828.23,1002676.25,478.39,1000.7185
50000,199146.7,986360.3,445.35,992.5166
52500,189316.02,1016226.8,433.47,1007.2928
55000,428979.44,858633.4,654.48,926.2718
57500,386605.97,921173.94,620.61,959.3106
60000,370716.7,960764.94,607.1,979.4604
62500,329776.0,978332.56,571.53,987.0444
65000,311409.62,999399.4,555.11,998.3423
67500,312060.7,999923.7,555.9,999.1653
