iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1055250.1,1234893.1,1027.25,1111.2511
2500,1026482.7,1204372.5,1013.15,1097.4325
5000,1007369.8,1184041.9,1003.67,1088.1304
7500,990959.2,1166562.9,995.47,1080.0691
10000,976368.94,1151004.4,988.11,1072.8423
12500,963278.75,1137029.1,981.46,1066.3093
15000,951398.75,1124332.1,975.39,1060.3389
17500,940607.0,1112785.8,969.85,1054.8804
20000,930728.56,1102206.6,964.74,1049.854
22500,921697.0,1092525.2,960.05,1045.2331
25000,913388.1,1083610.4,955.71,1040.9598
27500,905759.56,1075418.2,951.71,1037.0175
