iteration,trainRMSE
0,"[1024.2762923657397, 1024.2253384757835, 1029.1117500652233, 1029.0404334116101, 1029.4796632779753]"
2500,"[763.3635389843556, 764.8403228190859, 768.600722148121, 770.171276657574, 769.6343834956444]"
5000,"[753.6078567018664, 750.8211656309567, 751.6265572870988, 751.3117563524208, 749.4093857777866]"
7500,"[744.0881603607412, 735.4370495765695, 735.8838889155961, 743.9239087148974, 730.4789501248008]"
10000,"[731.147313089783, 726.3869089949959, 718.4130530911902, 719.0781847231493, 702.9811370385979]"
12500,"[730.332325122551, 734.2390458308611, 718.3462859357008, 698.5154523152288, 696.8518651544749]"
15000,"[719.021784295013, 721.565253914531, 706.0040062018484, 717.7904333892815, 698.3926098230809]"
17500,"[716.5322295029342, 706.2762999259775, 690.1291320611824, 684.2729016324475, 664.399838648737]"
20000,"[716.4622159733614, 699.243802522558, 674.600781618972, 662.5251064407004, 641.1690368695421]"
22500,"[718.9447131736002, 709.8269174006491, 685.6668305644562, 684.5576501609182, 661.6883736385715]"
25000,"[711.5725147155342, 691.4827786394037, 657.0066562126399, 644.7375221384581, 637.9127998274088]"
27500,"[709.3630468228781, 710.9848097445943, 690.852772871741, 680.2855915088516, 680.6101671609315]"
30000,"[711.6694577217294, 707.2187295481793, 688.707317219215, 683.2609656193503, 681.7804761269572]"
32500,"[697.0521010498736, 679.8781662236161, 655.5800489694425, 639.8124768104178, 631.9077484009915]"
35000,"[702.8271013735163, 676.9421547926214, 648.3112701397747, 638.5532727746587, 618.0001435481437]"
37500,"[700.3484659316675, 674.6630577285565, 648.6287311198319, 639.260700153308, 635.5013608376821]"
40000,"[691.2459490720361, 666.9297512473187, 651.3178245479273, 630.5409039461149, 607.545075555088]"
42500,"[691.8454783313713, 675.9222545915542, 640.5879682080107, 633.1189949542411, 631.6917517108789]"
45000,"[708.139541408652, 673.9509891506256, 649.6868006608897, 652.1146068887432, 663.753678415475]"
47500,"[685.5102037422947, 655.1805990005837, 626.403985265075, 629.7430440156746, 615.5539120338551]"
50000,"[695.7572449239342, 665.2780908930226, 680.3042890732454, 658.0201530592917, 654.4600394493227]"
52500,"[681.9750650500879, 642.2633214607359, 619.5164467368636, 604.6293857751983, 606.5109256840099]"
55000,"[678.8942992319469, 634.8814504989998, 612.8469745660647, 605.4895099638816, 609.5921800509228]"
57500,"[687.6368691178376, 663.1413808050731, 653.3435396166161, 644.1499047129506, 644.699215076426]"
60000,"[691.9992781894093, 650.9593096233526, 631.9977805208047, 645.333770293809, 635.7847443885001]"
62500,"[692.4126569066666, 666.7793780853257, 635.091094994861, 643.0382676484794, 629.3789311601256]"
65000,"[669.3412901193892, 640.540704093723, 604.0608942456466, 608.7949675650021, 598.2272446196775]"
67500,"[704.0204917244181, 689.1899058409995, 696.374143567617, 719.9563630721665, 716.6248070043374]"
