Epoch,lossTrain,lossVal,stdDev
0,0.11923321336507797,0.0631682276725769,0.035999998450279236
5000,0.028578348457813263,0.02534376084804535,0.03400000184774399
10000,0.02716994099318981,0.024111658334732056,0.01600000075995922
15000,0.026242224499583244,0.024107659235596657,0.004000000189989805
20000,0.02697872929275036,0.02416154555976391,0.0
25000,0.02722298912703991,0.024205127730965614,0.0
30000,0.024645313620567322,0.02422468177974224,0.01600000075995922
35000,0.02620270848274231,0.024271737784147263,0.014999999664723873
40000,0.025895269587635994,0.0241139754652977,0.0
45000,0.023825906217098236,0.023981664329767227,0.0
50000,0.027105994522571564,0.02407252974808216,0.017000000923871994
55000,0.027746310457587242,0.024460989981889725,0.02199999988079071
60000,0.02905936725437641,0.024144647642970085,0.0010000000474974513
65000,0.02577284909784794,0.02400810830295086,0.0020000000949949026
70000,0.02613339014351368,0.024029463529586792,0.0
75000,0.02652120776474476,0.024055855348706245,0.0
80000,0.027813054621219635,0.024075863882899284,0.0010000000474974513
85000,0.026985054835677147,0.023988984525203705,0.0010000000474974513
90000,0.028239907696843147,0.024290142580866814,0.0010000000474974513
95000,0.02541228197515011,0.024007145315408707,0.0020000000949949026
99999,0.027664432302117348,0.02421410381793976,0.0
