126.98334,2212.45,269.61667,385.01666,349.51666
2212.45,269.61667,385.01666,349.51666,1036.5166
269.61667,385.01666,349.51666,1036.5166,344.99997
385.01666,349.51666,1036.5166,344.99997,82.183334
349.51666,1036.5166,344.99997,82.183334,2769.9333
1036.5166,344.99997,82.183334,2769.9333,30.35
344.99997,82.183334,2769.9333,30.35,69.566666
82.183334,2769.9333,30.35,69.566666,2665.0334
2769.9333,30.35,69.566666,2665.0334,277.73334
30.35,69.566666,2665.0334,277.73334,91.61667
69.566666,2665.0334,277.73334,91.61667,37.15
2665.0334,277.73334,91.61667,37.15,181.86667
277.73334,91.61667,37.15,181.86667,311.06668
91.61667,37.15,181.86667,311.06668,149.96666
37.15,181.86667,311.06668,149.96666,1126.1166
181.86667,311.06668,149.96666,1126.1166,133.76666
88.48334,1061.4333,41.816666,2049.4834,227.95
1061.4333,41.816666,2049.4834,227.95,177.2
41.816666,2049.4834,227.95,177.2,80.8
2049.4834,227.95,177.2,80.8,48.516666
227.95,177.2,80.8,48.516666,184.51668
177.2,80.8,48.516666,184.51668,153.96666
80.8,48.516666,184.51668,153.96666,203.46666
48.516666,184.51668,153.96666,203.46666,328.4833
184.51668,153.96666,203.46666,328.4833,174.65
153.96666,203.46666,328.4833,174.65,71.88333
203.46666,328.4833,174.65,71.88333,220.23334
328.4833,174.65,71.88333,220.23334,322.26666
174.65,71.88333,220.23334,322.26666,2268.6665
71.88333,220.23334,322.26666,2268.6665,1061.4333
205.36665,59.88333,75.75,1477.8167,1980.3667
59.88333,75.75,1477.8167,1980.3667,1372.1334
75.75,1477.8167,1980.3667,1372.1334,508.68335
1477.8167,1980.3667,1372.1334,508.68335,166.21666
1980.3667,1372.1334,508.68335,166.21666,79.38333
1372.1334,508.68335,166.21666,79.38333,143.18333
508.68335,166.21666,79.38333,143.18333,72.98333
166.21666,79.38333,143.18333,72.98333,217.36667
79.38333,143.18333,72.98333,217.36667,91.566666
143.18333,72.98333,217.36667,91.566666,59.466667
72.98333,217.36667,91.566666,59.466667,532.2167
217.36667,91.566666,59.466667,532.2167,1318.5834
91.566666,59.466667,532.2167,1318.5834,473.36667
59.466667,532.2167,1318.5834,473.36667,128.91667
532.2167,1318.5834,473.36667,128.91667,136.81667
1318.5834,473.36667,128.91667,136.81667,204.86667
473.36667,128.91667,136.81667,204.86667,444.56668
128.91667,136.81667,204.86667,444.56668,225.81667
136.81667,204.86667,444.56668,225.81667,96.76666
204.86667,444.56668,225.81667,96.76666,891.75
444.56668,225.81667,96.76666,891.75,155.56667
225.81667,96.76666,891.75,155.56667,726.9834
96.76666,891.75,155.56667,726.9834,823.81665
891.75,155.56667,726.9834,823.81665,864.0333
155.56667,726.9834,823.81665,864.0333,3162.933
726.9834,823.81665,864.0333,3162.933,897.43335
823.81665,864.0333,3162.933,897.43335,42.183334
864.0333,3162.933,897.43335,42.183334,47.25
3162.933,897.43335,42.183334,47.25,76.65
897.43335,42.183334,47.25,76.65,129.48334
42.183334,47.25,76.65,129.48334,143.25
47.25,76.65,129.48334,143.25,1971.3334
206.68333,275.43335,2392.4333,320.66666,42.050003
275.43335,2392.4333,320.66666,42.050003,150.3
2392.4333,320.66666,42.050003,150.3,65.98334
320.66666,42.050003,150.3,65.98334,112.96667
42.050003,150.3,65.98334,112.96667,122.26666
150.3,65.98334,112.96667,122.26666,220.73332
65.98334,112.96667,122.26666,220.73332,2311.05
112.96667,122.26666,220.73332,2311.05,40.716667
122.26666,220.73332,2311.05,40.716667,907.86664
220.73332,2311.05,40.716667,907.86664,79.03333
2311.05,40.716667,907.86664,79.03333,1062.4833
40.716667,907.86664,79.03333,1062.4833,3633.4333
907.86664,79.03333,1062.4833,3633.4333,3493.65
79.03333,1062.4833,3633.4333,3493.65,1649.3999
1062.4833,3633.4333,3493.65,1649.3999,30.533333
3633.4333,3493.65,1649.3999,30.533333,202.71666
3493.65,1649.3999,30.533333,202.71666,93.600006
1649.3999,30.533333,202.71666,93.600006,113.8
30.533333,202.71666,93.600006,113.8,1234.1166
202.71666,93.600006,113.8,1234.1166,175.25
93.600006,113.8,1234.1166,175.25,173.95
113.8,1234.1166,175.25,173.95,79.583336
1234.1166,175.25,173.95,79.583336,208.9
175.25,173.95,79.583336,208.9,97.93333
173.95,79.583336,208.9,97.93333,214.66666
79.583336,208.9,97.93333,214.66666,161.0
208.9,97.93333,214.66666,161.0,138.31667
97.93333,214.66666,161.0,138.31667,154.11667
214.66666,161.0,138.31667,154.11667,191.95
161.0,138.31667,154.11667,191.95,52.56667
138.31667,154.11667,191.95,52.56667,265.0
154.11667,191.95,52.56667,265.0,92.86666
191.95,52.56667,265.0,92.86666,184.83334
52.56667,265.0,92.86666,184.83334,34.833332
265.0,92.86666,184.83334,34.833332,250.93332
92.86666,184.83334,34.833332,250.93332,995.81665
184.83334,34.833332,250.93332,995.81665,160.95
34.833332,250.93332,995.81665,160.95,134.75
250.93332,995.81665,160.95,134.75,2627.55
995.81665,160.95,134.75,2627.55,216.41667
160.95,134.75,2627.55,216.41667,133.73332
134.75,2627.55,216.41667,133.73332,140.45
2627.55,216.41667,133.73332,140.45,196.01666
216.41667,133.73332,140.45,196.01666,195.7
133.73332,140.45,196.01666,195.7,79.183334
140.45,196.01666,195.7,79.183334,329.71667
196.01666,195.7,79.183334,329.71667,132.73334
195.7,79.183334,329.71667,132.73334,98.3
79.183334,329.71667,132.73334,98.3,178.4
329.71667,132.73334,98.3,178.4,116.8
225.23332,2233.25,439.21664,0.0,329.21667
2233.25,439.21664,0.0,329.21667,82.433334
439.21664,0.0,329.21667,82.433334,148.28334
0.0,329.21667,82.433334,148.28334,889.6333
329.21667,82.433334,148.28334,889.6333,142.90001
82.433334,148.28334,889.6333,142.90001,47.283337
148.28334,889.6333,142.90001,47.283337,40.116665
889.6333,142.90001,47.283337,40.116665,445.2667
