Epoch,lossTrain,lossVal,stdDev
0,0.1801098734140396,0.17405985295772552,0.0020000000949949026
5000,0.02529931627213955,0.021278109401464462,0.017000000923871994
10000,0.019884217530488968,0.028262821957468987,0.08100000023841858
15000,0.015036028809845448,0.03472466021776199,0.11599999666213989
20000,0.0112904142588377,0.046309590339660645,0.15800000727176666
25000,0.007378127425909042,0.05245286598801613,0.17399999499320984
30000,0.005533028859645128,0.057566188275814056,0.18799999356269836
35000,0.002641325816512108,0.05851532146334648,0.19099999964237213
40000,0.0022139274515211582,0.06544377654790878,0.20800000429153442
45000,0.0009865157771855593,0.06638874858617783,0.20900000631809235
50000,0.0008539428235962987,0.06319637596607208,0.20200000703334808
55000,0.0006833021761849523,0.06363247334957123,0.20200000703334808
60000,0.0003358519170433283,0.06163080409169197,0.19699999690055847
65000,0.0002650802198331803,0.060554224997758865,0.19499999284744263
70000,0.00024400834809057415,0.060303591191768646,0.1940000057220459
75000,0.00010595651110634208,0.05872116610407829,0.19099999964237213
80000,0.00014002084208186716,0.05792342498898506,0.1889999955892563
85000,0.00010533982276683673,0.05649929121136665,0.1860000044107437
90000,7.89690384408459e-05,0.05519474297761917,0.18199999630451202
95000,0.0001030194471240975,0.054545436054468155,0.1809999942779541
99999,8.458208321826532e-05,0.0536896251142025,0.17900000512599945
