iteration,trainRMSE
0,"[1024.2773630788865, 1024.2894314433377, 1029.250684585372, 1029.2595886874105, 1029.777937007543]"
2500,"[765.2367011919014, 763.6662327343, 769.134053769055, 770.476234935647, 769.4647966107115]"
5000,"[763.4809860442608, 756.8833268749734, 763.7519302473088, 768.0072593278641, 767.4350388384076]"
7500,"[761.1585943570136, 750.9401575972605, 758.5434650495733, 760.464235138237, 769.0111765724622]"
10000,"[748.6668986294704, 746.4198633579904, 753.4159380597011, 756.1497358329311, 757.4429550576446]"
12500,"[742.5545884137495, 738.1730462546383, 740.3511146987545, 747.9737962169451, 751.7768668659196]"
15000,"[739.9485073744983, 727.8504886067082, 733.1642978334576, 735.3041852314847, 749.6698592315933]"
17500,"[738.7353161061413, 727.1020289632476, 736.5783141756548, 750.0007852421433, 748.4481435752538]"
20000,"[766.3674129744229, 765.1049053137048, 770.2816253710776, 769.5246228933543, 769.4698411538159]"
22500,"[766.4964824139948, 761.2553803307011, 767.4847236426084, 770.1532452833723, 769.1286122726077]"
25000,"[760.848890296403, 758.7892828737624, 766.4212916582821, 770.2735409564464, 763.2341390327053]"
27500,"[758.0490918056082, 749.3645569249494, 758.9193196870142, 767.2838438333773, 759.4262315786573]"
30000,"[751.2529915087574, 749.2203991591315, 759.2053156468126, 767.8698220372307, 764.0883810583916]"
32500,"[750.1325236124914, 750.239076737417, 761.7686135281543, 764.9708627275535, 761.5926318309564]"
35000,"[749.8391749378857, 748.4725175975461, 756.4379353117041, 771.3475495066808, 764.6716930666183]"
37500,"[768.9372655501204, 765.6442928220198, 768.1903996027972, 771.4722304871311, 771.4829611439477]"
40000,"[767.143689757313, 760.4440035955694, 751.4536877766782, 756.3153431363856, 754.0167736710798]"
42500,"[767.4780579484515, 762.8641624865857, 755.8581722013356, 752.9819941801398, 754.0204997197318]"
45000,"[765.8027944609597, 760.8507686162277, 759.780713784298, 748.9986917331255, 751.6720185050586]"
47500,"[765.0953164253173, 759.5298843029348, 764.5137287165062, 767.6608153334207, 759.8142801652272]"
50000,"[765.8897327025105, 754.1541577166533, 753.8454781982587, 748.5780781151196, 752.7627746386418]"
52500,"[764.2349859809211, 752.714823324068, 749.7839439434024, 744.0047731212948, 739.7764083510806]"
55000,"[766.8448137115591, 1019.7322238563986, 1019.7896582062431, 771.2923895355677, 772.5549519284202]"
57500,"[761.8747692705099, 1021.3823434262023, 769.5474121674587, 769.7072076725653, 768.4881958157869]"
60000,"[780.0067567461763, 1014.8252461102074, 774.4294710136046, 776.1399448680223, 775.6407720557053]"
62500,"[766.8944824167287, 769.102066689486, 767.0516310787532, 768.8656057331779, 771.059979005026]"
65000,"[768.5063939721982, 771.3230616342156, 763.5415222716573, 761.73193173216, 768.7976506626686]"
67500,"[767.8634299210156, 769.4770077646345, 763.4153372447926, 762.6928339755823, 764.8945841694264]"
70000,"[1020.0859664795311, 768.3245372330373, 773.2268581581417, 771.4526649443784, 777.2434986724146]"
72500,"[1019.5716459074703, 763.5351081569961, 768.9091197539832, 771.4190783899332, 767.8606273387995]"
75000,"[1023.7184208263488, 769.7553481313271, 771.9062311363322, 773.6436897768942, 767.7216358067853]"
77500,"[1024.9738228253755, 767.7501408946421, 770.4909523944145, 772.4271975345268, 764.1803160373805]"
