iteration,trainRMSE
0,"[285.49352357887506, 285.468274785577, 285.4650002304634, 285.4762782724874, 285.4807878650417]"
1000,"[260.8489544161195, 261.9735925919354, 261.6058708889496, 262.2484829052377, 262.8229624902781]"
2000,"[260.6547442557869, 260.8918465341459, 260.0660998664915, 260.4530060562963, 262.3991975135533]"
3000,"[259.8274025675747, 259.7991693017865, 258.7134866641412, 259.0791994092174, 261.5508775955464]"
4000,"[259.72363589946116, 260.622345594955, 258.4997038942606, 259.0519878475977, 261.8752316327616]"
5000,"[259.0439240600235, 259.2292083482389, 257.86976699661267, 257.97326546736485, 261.4410052988737]"
