iteration,trainRMSE
120,"[971.1214860228436, 967.9421653116073, 1053.0637210580517, 1053.0838979977384, 1053.0834369314405, 1053.0873593591296, 1053.2695728117174, 1053.2679933615989, 1056.309801218979, 1056.3102179613577]"
130,"[966.7171700348937, 963.4806324672326, 1048.691551482288, 1048.703527152431, 1048.705597554276, 1048.7110189186888, 1048.887734718501, 1048.885316232479, 1051.8886297798763, 1051.8893045441298]"
140,"[962.2499586263477, 958.9676494409082, 1044.2587591402844, 1044.2622739911692, 1044.2670842430848, 1044.274108852885, 1044.4449176195901, 1044.4416127186948, 1047.4032381931306, 1047.40418845479]"
150,"[957.7586872012907, 954.4447684536565, 1039.8038446347907, 1039.798661859253, 1039.8064375671947, 1039.8151724211325, 1039.9796615219823, 1039.9754006305095, 1042.8920070143415, 1042.8932503843982]"
160,"[953.2846041117856, 949.9561022019534, 1035.3675606291013, 1035.353505239031, 1035.3644682440165, 1035.3750294381723, 1035.532767238912, 1035.5275018857571, 1038.3956162828617, 1038.3971704765686]"
170,"[948.8714458294912, 945.54843650835, 1030.9930828819352, 1030.97003838047, 1030.984424996427, 1030.9969151469336, 1031.1474680867327, 1031.14114098376, 1033.9571461801138, 1033.959028971149]"
180,"[944.5654312730893, 941.2712223880745, 1026.7259684653877, 1026.6938688510375, 1026.7119257799538, 1026.7264571186972, 1026.869381909811, 1026.8619357960317, 1029.6220693475518, 1029.6242985129009]"
190,"[940.4153655898621, 937.1766638534968, 1022.6142490679813, 1022.5730931801343, 1022.5950724715307, 1022.6117637715935, 1022.7466028325489, 1022.7379776292637, 1025.43833381298, 1025.4409273831166]"
200,"[936.4725948179711, 933.319626449634, 1018.708377417932, 1018.6582364305046, 1018.6843984666206, 1018.7033581367718, 1018.8296466657865, 1018.8197920818404, 1021.4563280341464, 1021.4593028760384]"
210,"[932.7909395869634, 929.7575832603723, 1015.0611765145651, 1015.0021864952215, 1015.032799385722, 1015.0541411921315, 1015.1714189893446, 1015.160278836923, 1017.7288201177132, 1017.7321939234527]"
220,"[929.4266749166844, 926.5505491332672, 1011.7278141428991, 1011.6602010414873, 1011.6955330608552, 1011.7193710350427, 1011.8271740604729, 1011.8146898574599, 1014.3109401183194, 1014.3147293780828]"
230,"[926.4383282585993, 923.760849319458, 1008.7656321839045, 1008.6896980168813, 1008.7300319046249, 1008.7564662277271, 1008.8543352080048, 1008.8404497109325, 1011.260021466362, 1011.2642433904149]"
240,"[923.8865510369397, 921.4529588203594, 1006.2340355641387, 1006.1501740867897, 1006.195788740065, 1006.2249312540663, 1006.3123870480981, 1006.2970629905432, 1008.6354743276087, 1008.6401441987327]"
250,"[921.8337973403101, 919.6931615286064, 1004.1942318107222, 1004.1029245437271, 1004.1540980930207, 1004.1860557209668, 1004.2626558741935, 1004.245833621687, 1006.4985479130247, 1006.5036808365496]"
260,"[920.3411434753832, 918.5492145602027, 1002.7089968865987, 1002.6108214559744, 1002.6678392901664, 1002.7027045642933, 1002.7679948330398, 1002.7496362241643, 1004.9120872835, 1004.9176972317559]"
270,"[919.1742034779902, 918.0842314818858, 1001.8422575505238, 1001.7388038751698, 1001.801919775549, 1001.8398006781161, 1001.8933705356511, 1001.8734361107249, 1003.9412099738157, 1003.9473092026491]"
280,"[919.1902673814498, 918.0817871035181, 1001.8328884882517, 1001.4602386329291, 1001.40191980868, 1001.4711423212079, 1001.410780441189, 1001.2564683238356, 1003.4225264444376, 1003.5731580763024]"
290,"[918.7439129118052, 917.9910234471465, 1001.2514210076334, 1000.9837133630353, 1000.9921489999238, 1001.1619786366772, 1001.4457041025244, 1001.5274954767382, 1003.5711322987208, 1003.67173576476]"
300,"[919.3222163755017, 917.7935275750631, 1001.799024462376, 1001.7370679029606, 1001.2525323831812, 1001.5770670630478, 1001.4356866751556, 1001.0216775710073, 1003.3788099947808, 1003.1663109668236]"
310,"[918.8186800809854, 917.5245975243938, 1001.3273964689995, 1001.0615750100152, 1000.8128902725857, 1001.2541896533115, 1001.3664277890708, 1001.0395118143612, 1003.2653204798228, 1003.0707640301288]"
320,"[918.3344693684884, 917.3986909239676, 1001.3165544764578, 1001.3188562175308, 1000.9696993780208, 1001.3983520138283, 1001.2547072322417, 1001.2809332017944, 1003.3815669962785, 1003.1765990903411]"
330,"[919.3287271967355, 917.3258197844684, 1000.7588536839984, 1001.3751843584462, 1001.0566178942996, 1001.0529399705446, 1001.8923934191197, 1000.6170316948464, 1003.42850640013, 1002.8836383640015]"
340,"[917.9640835141681, 917.1580369781036, 1000.6652260801519, 1000.8164658955192, 1000.6470214482247, 1001.0734622991217, 1001.0750475965287, 1000.9450622275185, 1003.0604265090776, 1003.0202476757016]"
350,"[919.1339219773903, 917.4402615050894, 1001.4256602967852, 1001.4134708520738, 1000.7738803306682, 1001.0443982295355, 1001.1655255760854, 1000.7437183351843, 1003.0343652873777, 1002.688405950243]"
360,"[917.253372347815, 916.686150575563, 1000.1688630495172, 1000.2074696179344, 999.9878270520611, 1000.2999561107331, 1000.5244005326776, 1000.295381424692, 1002.3128607877676, 1002.3204562454733]"
370,"[917.6656860548633, 916.713847593179, 1000.2683563547724, 1000.6182439601719, 999.9979809469548, 1000.4455965205689, 1000.5248190240889, 1000.3149489407092, 1002.0538411948596, 1002.2802622371463]"
380,"[917.1008593877013, 916.5596665982176, 1000.0090081862693, 1000.062951683872, 999.83012948201, 1000.1136685847622, 1000.4943274564306, 1000.1936807875124, 1002.0581081671628, 1002.2473131497065]"
390,"[917.8429187606715, 916.3086591255694, 999.6198562069022, 1000.0272281886682, 999.9566717622865, 999.9583332685118, 999.8699394591835, 999.9787291599652, 1001.7444421734965, 1001.8480370291608]"
400,"[918.040779415891, 916.1295639861778, 999.992615073244, 1000.1303991586691, 999.5374161476992, 999.959759536718, 1000.1981703804507, 999.978428153434, 1001.9320508351391, 1002.1997886446105]"
410,"[917.6818526554675, 915.7930318131457, 999.5257599655928, 999.7694948044203, 999.1935457019064, 999.5119287390979, 999.5822026130513, 999.5381816384133, 1001.3581755135726, 1002.0754068042122]"
420,"[918.4143129343181, 915.8456519485587, 999.803150974021, 1000.1872722855999, 999.9615490006946, 1000.1597072351615, 1000.1345232672164, 1000.0981996678291, 1001.9046947966441, 1002.1403185147932]"
430,"[917.2450878875145, 915.2023064626953, 999.2207603846381, 999.0845910194635, 998.8990825550695, 999.6674361304805, 999.2365164132607, 999.3172521879189, 1000.9891770503399, 1001.8338360338599]"
440,"[917.1546276287671, 915.1348444176676, 998.4845992917532, 998.9474934208858, 998.2975958560947, 998.8260375502525, 998.9121922378893, 998.9854543916149, 1000.5271485456816, 1000.671342931055]"
450,"[916.7234329530908, 914.8402012513088, 998.1323009471046, 998.6956566590908, 998.0497171306234, 998.7164421104555, 998.5175423041848, 998.6409059081926, 1000.1601627272762, 1000.4145614131633]"
460,"[916.2372404800841, 914.4860614522653, 997.8846041871905, 998.5612229838764, 998.2076371820473, 998.849981239393, 998.6122494422508, 998.489668412319, 999.995704303937, 1000.9083007017463]"
470,"[916.2720205964368, 914.7316982382138, 997.8802183569782, 998.4535568341979, 997.5987650262953, 998.3282036716439, 998.2051271095495, 998.1098392137686, 999.5673525214277, 999.9164896211773]"
480,"[916.427430186326, 914.7064001499656, 997.768978273267, 998.4583137567922, 997.3277448758344, 998.1660048373295, 998.0295493247235, 998.0384501822227, 999.344283478759, 999.7160887313308]"
490,"[916.3131622506024, 914.2615544714577, 996.7642208341846, 997.7071020622793, 997.0274094473475, 997.3982727635149, 997.7844607460828, 997.4890092581024, 999.279235711929, 999.6657561343392]"
